1761	object	1	done	done
1762	object	1	done	done
1763	object	1	done	done
1764	object	1	done	done
1765	object	1	done	done
1766	object	1	done	done
1767	object	1	done	done
1768	object	1	done	done
1769	object	1	done	done
1770	object	1	done	done
1771	object	1	done	done
1772	object	1	done	done
1773	object	1	done	done
1774	object	1	done	done
1776	object	1	done	done
1778	object	1	done	done
1780	object	1	done	done
1781	object	1	done	done
1782	object	1	done	done
1783	object	1	done	done
1784	object	1	done	done
1785	object	1	done	done
1787	object	1	done	done
1788	object	1	done	done
1789	object	1	done	done
1790	object	1	done	done
1791	object	1	done	done
1792	object	1	done	done
1793	object	1	done	done
1794	object	1	done	done
1795	object	1	done	done
1796	object	1	done	done
1798	object	1	done	done
1799	object	1	done	done
1800	object	1	done	done
1802	object	1	done	done
1804	object	1	done	done
1805	object	1	done	done
1807	object	1	done	done
1808	object	1	done	done
1810	object	1	done	done
1811	object	1	done	done
1813	object	1	done	done
1815	object	1	done	done
1817	object	1	done	done
1818	object	1	done	done
1819	object	1	done	done
1821	object	1	done	done
1822	object	1	done	done
1823	object	1	done	done
1824	object	1	done	done
1826	object	1	in_progress	in_review
1827	object	1	done	done
1828	object	1	done	done
1829	object	1	done	done
1830	object	1	done	done
1831	object	1	done	done
1832	object	1	done	done
1833	object	1	done	done
1834	object	1	done	done
1835	object	1	done	done
1836	object	1	done	done
1838	object	1	done	done
1839	object	1	done	done
1840	object	1	done	done
1841	object	1	done	done
1842	object	1	done	done
1843	object	1	done	done
1844	object	1	done	done
1845	object	1	done	done
1846	object	1	done	done
1847	object	1	done	done
1848	object	1	done	done
1849	object	1	done	done
1850	object	1	done	done
1851	object	1	done	done
1852	object	1	done	done
1853	object	1	done	done
1854	object	1	done	done
1855	object	1	done	done
1856	object	1	done	done
1857	object	1	done	done
1858	object	1	done	done
1859	object	1	done	done
1861	object	1	done	done
1862	object	1	done	done
1863	object	1	done	done
1865	object	1	done	done
1866	object	1	done	done
1868	object	1	done	done
1869	object	1	done	done
1870	object	1	done	done
1886	object	1	done	done
1887	object	1	in_progress	in_review
1888	object	1	done	done
1889	object	1	done	done
1890	object	1	done	done
1891	object	1	done	done
1892	object	1	done	done
1893	object	1	done	done
1894	object	1	done	done
1895	object	1	done	done
1896	object	1	done	done
1897	object	1	done	done
1898	object	1	done	done
1899	object	1	done	done
1900	object	1	done	done
1901	object	1	done	done
1902	object	1	done	done
1903	object	1	done	done
1904	object	1	done	done
1905	object	1	done	done
1906	object	1	done	done
1907	object	1	done	done
1908	object	1	done	done
1909	object	1	done	done
1910	object	1	done	done
1912	object	1	done	done
1913	object	1	done	done
1914	object	1	done	done
1915	object	1	done	done
1916	object	1	done	done
1917	object	1	done	done
1918	object	1	done	done
1919	object	1	open	todo
1920	object	1	done	done
1921	object	1	in_progress	in_progress
1922	object	1	done	done
1923	object	1	done	done
1924	object	1	done	done
1925	object	1	done	done
1927	object	1	done	done
1928	object	1	done	done
1929	object	1	done	done
1930	object	1	done	done
1931	object	1	done	done
1932	object	1	done	done
1933	object	1	done	done
1934	object	1	done	done
1935	object	1	done	done
1936	object	1	done	done
1937	object	1	done	done
1938	object	1	done	done
1939	object	1	done	done
1940	object	1	done	done
1941	object	1	done	done
1942	object	1	done	done
1943	object	1	done	done
1944	object	1	done	done
1945	object	1	done	done
1946	object	1	done	done
1947	object	1	done	done
1948	object	1	done	done
1949	object	1	done	done
1950	object	1	done	done
1951	object	1	done	done
1952	object	1	done	done
1953	object	1	done	done
1954	object	1	done	done
1955	object	1	done	done
1956	object	1	done	done
1957	object	1	done	done
1958	object	1	done	done
1959	object	1	done	done
1960	object	1	open	todo
1961	object	1	done	done
1962	object	1	in_progress	in_progress
1963	object	1	done	done
1964	object	1	done	done
1965	object	1	done	done
1966	object	1	done	done
1967	object	1	done	done
1968	object	1	done	done
1969	object	1	done	done
1970	object	1	done	done
1971	object	1	done	done
1972	object	1	open	todo
1973	object	1	done	done
1974	object	1	in_progress	in_progress
1975	object	1	done	done
1976	object	1	done	done
1977	object	1	done	done
1978	object	1	done	done
1979	object	1	done	done
1980	object	1	done	done
1981	object	1	done	done
1982	object	1	done	done
1983	object	1	done	done
1984	object	1	done	done
1985	object	1	done	done
1986	object	1	done	done
1987	object	1	done	done
1988	object	1	done	done
1989	object	1	done	done
1990	object	1	done	done
1991	object	1	done	done
1992	object	1	done	done
1993	object	1	done	done
1994	object	1	done	done
1995	object	1	done	done
1996	object	1	done	done
1997	object	1	done	done
1998	object	1	done	done
1999	object	1	done	done
2000	object	1	done	done
2001	object	1	done	done
2003	object	1	done	done
2004	object	1	done	done
2005	object	1	done	done
2006	object	1	done	done
2007	object	1	done	done
2008	object	1	done	done
2009	object	1	done	done
2010	object	1	done	done
2011	object	1	done	done
2012	object	1	done	done
2013	object	1	done	done
2014	object	1	done	done
2015	object	1	done	done
2016	object	1	done	done
2017	object	1	done	done
2018	object	1	done	done
2019	object	1	done	done
2020	object	1	done	done
2021	object	1	done	done
2022	object	1	done	done
2023	object	1	done	done
2024	object	1	done	done
2025	object	1	done	done
2026	object	1	done	done
2027	object	1	done	done
2028	object	1	done	done
2029	object	1	done	done
2030	object	1	done	done
2031	object	1	done	done
2032	object	1	done	done
2033	object	1	done	done
2034	object	1	done	done
2035	object	1	done	done
2036	object	1	done	done
2037	object	1	done	done
2038	object	1	done	done
2039	object	1	done	done
2040	object	1	done	done
2041	object	1	done	done
2042	object	1	done	done
2043	object	1	done	done
2044	object	1	done	done
2045	object	1	done	done
2046	object	1	done	done
2047	object	1	done	done
2048	object	1	done	done
2049	object	1	done	done
2050	object	1	done	done
2051	object	1	done	done
2052	object	1	done	done
2055	object	1	done	done
2056	object	1	done	done
2057	object	1	done	done
2058	object	1	done	done
2059	object	1	done	done
2060	object	1	done	done
2061	object	1	done	done
2062	object	1	done	done
2063	object	1	done	done
2064	object	1	done	done
2065	object	1	done	done
2066	object	1	done	done
2067	object	1	done	done
2068	object	1	done	done
2069	object	1	done	done
2070	object	1	done	done
2071	object	1	done	done
2072	object	1	done	done
2073	object	1	done	done
2074	object	1	done	done
2075	object	1	done	done
2077	object	1	done	done
2079	object	1	done	done
2080	object	1	done	done
2082	object	1	done	done
2084	object	1	done	done
2085	object	1	done	done
2086	object	1	done	done
2087	object	1	done	done
2088	object	1	done	done
2089	object	1	done	done
2093	object	1	done	done
2098	object	1	done	done
2100	object	1	done	done
2102	object	1	done	done
2104	object	1	done	done
2111	object	1	done	done
2113	object	1	done	done
2117	object	1	done	done
2123	object	1	done	done
2125	object	1	done	done
2133	object	1	done	done
2135	object	1	done	done
2137	object	1	done	done
2138	object	1	done	done
2144	object	1	done	done
2151	object	1	done	done
2154	object	1	done	done
2156	object	1	done	done
2161	object	1	done	done
2167	object	1	done	done
2173	object	1	done	done
2175	object	1	done	done
2177	object	1	done	done
2179	object	1	done	done
2181	object	1	done	done
6355	object	1	done	done
6356	object	1	done	done
6357	object	1	done	done
6358	object	1	done	done
6359	object	1	done	done
6360	object	1	done	done
6365	object	1	done	done
6366	object	1	done	done
6367	object	1	done	done
6369	object	1	done	done
6370	object	1	done	done
6372	object	1	done	done
6373	object	1	done	done
6376	object	1	done	done
6380	object	1	done	done
6381	object	1	done	done
6387	object	1	done	done
6388	object	1	done	done
6390	object	1	done	done
6391	object	1	done	done
6392	object	1	done	done
6393	object	1	done	done
6394	object	1	done	done
6397	object	1	done	done
6400	object	1	done	done
6403	object	1	done	done
6404	object	1	done	done
6406	object	1	done	done
6407	object	1	done	done
6408	object	1	done	done
6409	object	1	done	done
6410	object	1	done	done
6411	object	1	done	done
6412	object	1	done	done
6413	object	1	done	done
6414	object	1	done	done
6415	object	1	done	done
6416	object	1	done	done
6417	object	1	done	done
6418	object	1	done	done
6419	object	1	done	done
6420	object	1	done	done
6421	object	1	done	done
6443	object	1	done	done
6444	object	1	done	done
6467	object	1	done	done
6468	object	1	done	done
6479	object	1	done	done
6480	object	1	done	done
6483	object	1	done	done
6484	object	1	done	done
6487	object	1	done	done
6490	object	1	done	done
6492	object	1	done	done
6494	object	1	done	done
6495	object	1	done	done
6496	object	1	done	done
6497	object	1	done	done
6498	object	1	done	done
6499	object	1	done	done
6500	object	1	done	done
6502	object	1	done	done
6503	object	1	done	done
6505	object	1	done	done
6506	object	1	done	done
6507	object	1	done	done
6508	object	1	done	done
6509	object	1	done	done
6510	object	1	done	done
6511	object	1	done	done
6512	object	1	done	done
6513	object	1	done	done
6514	object	1	done	done
6515	object	1	done	done
6516	object	1	done	done
6517	object	1	done	done
6518	object	1	done	done
6519	object	1	done	done
6520	object	1	done	done
6522	object	1	done	done
6524	object	1	done	done
6526	object	1	done	done
6527	object	1	done	done
6528	object	1	done	done
6529	object	1	done	done
6530	object	1	done	done
6531	object	1	done	done
6533	object	1	done	done
6534	object	1	done	done
6536	object	1	done	done
6537	object	1	done	done
6539	object	1	done	done
6540	object	1	done	done
6541	object	1	done	done
6542	object	1	done	done
6543	object	1	done	done
6544	object	1	done	done
6545	object	1	done	done
6547	object	1	done	done
6548	object	1	done	done
6549	object	1	done	done
6550	object	1	done	done
6551	object	1	done	done
6553	object	1	done	done
6555	object	1	done	done
6556	object	1	done	done
6557	object	1	done	done
6558	object	1	done	done
6559	object	1	done	done
6560	object	1	done	done
6561	object	1	done	done
6564	object	1	done	done
6566	object	1	done	done
6567	object	1	done	done
6568	object	1	done	done
6569	object	1	done	done
6570	object	1	done	done
6571	object	1	done	done
6572	object	1	done	done
6573	object	1	done	done
6574	object	1	done	done
6575	object	1	done	done
6576	object	1	done	done
6577	object	1	done	done
6578	object	1	done	done
6579	object	1	done	done
6580	object	1	done	done
6581	object	1	done	done
6583	object	1	done	done
6584	object	1	done	done
6585	object	1	done	done
6586	object	1	done	done
6587	object	1	done	done
6588	object	1	done	done
6589	object	1	done	done
6592	object	1	done	done
6593	object	1	done	done
6595	object	1	done	done
6598	object	1	done	done
6599	object	1	done	done
6600	object	1	done	done
6601	object	1	done	done
6602	object	1	done	done
6603	object	1	done	done
6604	object	1	done	done
6605	object	1	done	done
6606	object	1	done	done
6607	object	1	done	done
6610	object	1	done	done
6611	object	1	done	done
6614	object	1	done	done
6615	object	1	done	done
6617	object	1	done	done
6618	object	1	done	done
6619	object	1	done	done
6620	object	1	done	done
6621	object	1	done	done
6622	object	1	done	done
6623	object	1	done	done
6624	object	1	done	done
6625	object	1	done	done
6627	object	1	done	done
6628	object	1	done	done
6629	object	1	done	done
6630	object	1	done	done
6631	object	1	done	done
6632	object	1	done	done
6633	object	1	done	done
6635	object	1	done	done
6636	object	1	done	done
6637	object	1	done	done
6638	object	1	done	done
6640	object	1	done	done
6642	object	1	done	done
6644	object	1	done	done
6645	object	1	done	done
6646	object	1	done	done
6647	object	1	done	done
6648	object	1	done	done
6649	object	1	done	done
6650	object	1	done	done
6651	object	1	done	done
6652	object	1	done	done
6653	object	1	done	done
6654	object	1	done	done
6655	object	1	done	done
6656	object	1	done	done
6657	object	1	done	done
6658	object	1	done	done
6659	object	1	done	done
6660	object	1	done	done
6661	object	1	done	done
6663	object	1	done	done
6664	object	1	done	done
6665	object	1	done	done
6667	object	1	done	done
6668	object	1	done	done
6669	object	1	done	done
6670	object	1	done	done
6671	object	1	done	done
6673	object	1	done	done
6674	object	1	done	done
6675	object	1	done	done
6677	object	1	done	done
6680	object	1	done	done
6681	object	1	done	done
6682	object	1	done	done
6683	object	1	done	done
6684	object	1	done	done
6685	object	1	done	done
6687	object	1	done	done
6688	object	1	done	done
6689	object	1	done	done
6691	object	1	done	done
6693	object	1	done	done
6695	object	1	done	done
6698	object	1	done	done
6699	object	1	done	done
6700	object	1	done	done
6701	object	1	done	done
6703	object	1	done	done
6704	object	1	done	done
6705	object	1	done	done
6706	object	1	done	done
6707	object	1	done	done
6708	object	1	done	done
6709	object	1	done	done
6710	object	1	done	done
6711	object	1	done	done
6712	object	1	done	done
6714	object	1	done	done
6715	object	1	done	done
6716	object	1	done	done
6717	object	1	done	done
6718	object	1	done	done
6719	object	1	done	done
6720	object	1	done	done
6721	object	1	done	done
6722	object	1	done	done
6723	object	1	done	done
6724	object	1	done	done
6725	object	1	done	done
6726	object	1	done	done
6727	object	1	done	done
6728	object	1	done	done
6729	object	1	done	done
6730	object	1	done	done
6731	object	1	done	done
6732	object	1	done	done
6733	object	1	done	done
6735	object	1	done	done
6736	object	1	done	done
6737	object	1	done	done
6738	object	1	done	done
6740	object	1	done	done
6741	object	1	done	done
6742	object	1	done	done
6743	object	1	done	done
6744	object	1	done	done
6745	object	1	done	done
6746	object	1	done	done
6747	object	1	done	done
6748	object	1	done	done
6749	object	1	done	done
6750	object	1	done	done
6751	object	1	done	done
6752	object	1	done	done
6753	object	1	done	done
6754	object	1	done	done
6755	object	1	done	done
6756	object	1	done	done
6757	object	1	done	done
6759	object	1	done	done
6760	object	1	done	done
6761	object	1	done	done
6762	object	1	done	done
6763	object	1	done	done
6764	object	1	done	done
6765	object	1	done	done
6766	object	1	done	done
6767	object	1	done	done
6768	object	1	done	done
6770	object	1	done	done
6772	object	1	done	done
6773	object	1	done	done
6774	object	1	done	done
6776	object	1	done	done
6777	object	1	done	done
6778	object	1	done	done
6779	object	1	done	done
6780	object	1	done	done
6781	object	1	done	done
6783	object	1	done	done
6784	object	1	done	done
6785	object	1	done	done
6786	object	1	done	done
6788	object	1	done	done
6789	object	1	done	done
6790	object	1	done	done
6791	object	1	done	done
6792	object	1	done	done
6793	object	1	done	done
6794	object	1	done	done
6798	object	1	done	done
6799	object	1	done	done
6802	object	1	done	done
6806	object	1	done	done
6807	object	1	done	done
6808	object	1	done	done
6811	object	1	done	done
6812	object	1	done	done
6815	object	1	done	done
6816	object	1	done	done
6819	object	1	done	done
6820	object	1	done	done
6822	object	1	done	done
6823	object	1	done	done
6829	object	1	done	done
6830	object	1	done	done
6834	object	1	done	done
6835	object	1	done	done
6836	object	1	done	done
6837	object	1	done	done
6839	object	1	done	done
6841	object	1	done	done
6850	object	1	done	done
6852	object	1	done	done
6856	object	1	done	done
6859	object	1	done	done
6860	object	1	done	done
6861	object	1	done	done
6862	object	1	done	done
6865	object	1	done	done
6866	object	1	done	done
6871	object	1	done	done
6872	object	1	done	done
6874	object	1	done	done
6875	object	1	done	done
6879	object	1	done	done
6880	object	1	done	done
6881	object	1	done	done
6882	object	1	done	done
6883	object	1	done	done
6884	object	1	done	done
6888	object	1	done	done
6889	object	1	done	done
6892	object	1	done	done
6893	object	1	done	done
6899	object	1	done	done
6900	object	1	done	done
6901	object	1	done	done
6903	object	1	done	done
6904	object	1	done	done
6905	object	1	done	done
6911	object	1	done	done
6914	object	1	done	done
6915	object	1	done	done
6916	object	1	done	done
6917	object	1	done	done
6922	object	1	done	done
6923	object	1	done	done
6930	object	1	done	done
6931	object	1	done	done
6933	object	1	done	done
6940	object	1	done	done
6941	object	1	done	done
6944	object	1	done	done
6945	object	1	done	done
6947	object	1	done	done
6951	object	1	done	done
6952	object	1	done	done
6953	object	1	done	done
6956	object	1	done	done
6957	object	1	done	done
6958	object	1	done	done
6959	object	1	done	done
6960	object	1	done	done
6961	object	1	done	done
6962	object	1	done	done
6963	object	1	done	done
6964	object	1	done	done
6965	object	1	done	done
6968	object	1	done	done
6969	object	1	done	done
6972	object	1	done	done
6973	object	1	done	done
6976	object	1	done	done
6977	object	1	done	done
6978	object	1	done	done
6979	object	1	done	done
6980	object	1	done	done
6981	object	1	done	done
6982	object	1	done	done
6983	object	1	done	done
6985	object	1	done	done
6986	object	1	done	done
6987	object	1	done	done
6988	object	1	done	done
6989	object	1	done	done
6990	object	1	done	done
6991	object	1	done	done
6992	object	1	done	done
6993	object	1	done	done
6995	object	1	done	done
6996	object	1	done	done
6999	object	1	done	done
7000	object	1	done	done
7002	object	1	done	done
7004	object	1	done	done
