1244	de_AT	TEAM Pro Bag Jr.	Teamsport Bags TEAM Pro Bag Jr.	Black / Red	\N	\N	0	 Our TEAM Pro Bag is available in two sizes (Sr.and Jr.) and four colors. The main compartment is easily accessible and there is a side pocket to keep keys, wallets or your cellphone in place. In addition the TEAM Pro bag has a seperate reinforced base compartment for shoes and/or dirty clothes. The padded shoulder strap is fully adjustable and the bottom is protected by studs. 		\N	\N	\N	\N	\N
1247	de_AT	Classic TF	Football Shoes Classic TF	Black / White	\N	\N	0	 TF outsole for use on artificial-turf or hard ground 		\N	\N	\N	\N	\N
1250	de_AT	Classic TF	Football Shoes Classic TF	Black / White	\N	\N	0	 TF outsole for use on artificial-turf or hard ground 		\N	\N	\N	\N	\N
1252	de_AT	Sala Special	Football Shoes Sala Special	Black / Green Lime	\N	\N	0	 Superior shock absorption and better control with Cushion Fit midsole 		\N	\N	\N	\N	\N
1253	de_AT	FORCE FG	Football Shoes FORCE FG	Black / Blue / White	\N	\N	0	 EVA midsole inlay / superior cushioning and shock absorption 		\N	\N	\N	\N	\N
1256	de_AT	FORCE FG	Football Shoes FORCE FG	Black / Blue / White	\N	\N	0	 EVA midsole inlay / superior cushioning and shock absorption 		\N	\N	\N	\N	\N
1257	de_AT	TEAM Pro Bag Sr.	Teamsport Bags TEAM Pro Bag Sr.	Black / Blue	\N	\N	0	 Our TEAM Pro Bag is available in two sizes (Sr.and Jr.) and four colors. The main compartment is easily accessible and there is a side pocket to keep keys, wallets or your cellphone in place. In addition the TEAM Pro bag has a seperate reinforced base compartment for shoes and/or dirty clothes. The padded shoulder strap is fully adjustable and the bottom is protected by studs. 		\N	\N	\N	\N	\N
1258	de_AT	FORCE FG Jr	Football Shoes FORCE FG Junior	Black / Blue / White	\N	\N	0	 EVA midsole inlay / superior cushioning and shock absorption 		\N	\N	\N	\N	\N
1260	de_AT	FORCE FG Jr	Football Shoes FORCE FG Junior	Black / Blue / White	\N	\N	0	 EVA midsole inlay / superior cushioning and shock absorption 		\N	\N	\N	\N	\N
1261	de_AT	FORCE Pro Bag Sr.	Teamsport Bags FORCE Pro Bag Sr.	Black / Lime Green	\N	\N	0	 The FORCE Pro bag is available in two sizes (Sr. and Jr.) four colors and is packed with features. In addition to the easily accessible main compartment the Pro bag has a seperate reinforced base compartment for shoes and/or dirty clothes. There is also a valuables pocket to keep keys, wallets or your cellphone in place. The padded shoulder strap is fully adjustable and is fitted with buckles so that it can be swiftly detached. The bottom is protected by studs and a ruggid base material. 		\N	\N	\N	\N	\N
1268	de_AT	FORCE Wash Kit 2P	Teamsport Bags FORCE Wash Kit 2P	\N	\N	\N	0	 The FORCE Wash Kit is a hygienic collapsible wash bag that holds all your toiletries. It is equiped with a hook so that it can be hung open or collapsed. FORCE Wash Kit also features a mirror and many small compartments to keep your things in place. 		\N	\N	\N	\N	\N
1271	de_AT	FORCE 50 FS	Football Shinguards FORCE 50 FS	\N	\N	\N	0	 The FORCE 50 FS has a flexible shield which adapts ideal to the leg. Fully adjustable with dual strap closure. 		\N	\N	\N	\N	\N
1272	de_AT	FORCE 50 FS	Football Shinguards FORCE 50 FS	Black / White / Lime Green	\N	\N	0	 The FORCE 50 FS has a flexible shield which adapts ideal to the leg. Fully adjustable with dual strap closure. 		\N	\N	\N	\N	\N
1273	de_AT	FORCE 3000 HS	Football Shinguards FORCE 3000 HS	\N	\N	\N	0	 Top of the line shinguard with a lightweight shield which is anatomically and asymetrically shaped for superior fit. The soft and durable EVA cushion and the tech mesh backing improve breathability and comfort. The FORCE 3000 HS also features a double strap closing system as well as a detacheable ankle guard.&nbsp; 		\N	\N	\N	\N	\N
1274	de_AT	FORCE Pro Bag Sr.	Teamsport Bags FORCE Pro Bag Sr.	Black / Blue	\N	\N	0	 The FORCE Pro bag is available in two sizes (Sr. and Jr.) four colors and is packed with features. In addition to the easily accessible main compartment the Pro bag has a seperate reinforced base compartment for shoes and/or dirty clothes. There is also a valuables pocket to keep keys, wallets or your cellphone in place. The padded shoulder strap is fully adjustable and is fitted with buckles so that it can be swiftly detached. The bottom is protected by studs and a ruggid base material. 		\N	\N	\N	\N	\N
1275	de_AT	FORCE mini	Football Balls FORCE mini	\N	\N	\N	0	 Durable machine-stitched mini ball. The FORCE Mini has minimal pressure loss and features a highly durable cover material. 		\N	\N	\N	\N	\N
1276	de_AT	FORCE mini	Football Balls FORCE mini	Blue / Black / Silver	\N	\N	0	 Durable machine-stitched mini ball. The FORCE Mini has minimal pressure loss and features a highly durable cover material. 		\N	\N	\N	\N	\N
1278	de_AT	FORCE 50 FS	Football Shinguards FORCE 50 FS	Black / White / Red	\N	\N	0	 The FORCE 50 FS has a flexible shield which adapts ideal to the leg. Fully adjustable with dual strap closure. 		\N	\N	\N	\N	\N
1279	de_AT	FORCE FS100	Football Balls FORCE FS100	\N	\N	\N	0	 The FORCE FS100 futsal ball features a highly advanced perforated PU upper material for superior touch and control. Official size and weight. 		\N	\N	\N	\N	\N
1280	de_AT	FORCE Pro Bag Jr.	Teamsport Bags FORCE Pro Bag Jr.	Black / Lime Green	\N	\N	0	 The FORCE Pro bag is available in two sizes (Sr. and Jr.) four colors and is packed with features. In addition to the easily accessible main compartment the Pro bag has a seperate reinforced base compartment for shoes and/or dirty clothes. There is also a valuables pocket to keep keys, wallets or your cellphone in place. The padded shoulder strap is fully adjustable and is fitted with buckles so that it can be swiftly detached. The bottom is protected by studs and a ruggid base material. 		\N	\N	\N	\N	\N
1281	de_AT	TEAM 290 Lite HS	Football Balls TEAM 290 Lite HS	\N	\N	\N	0	 The TEAM 290 Lite HS is an excellent hand-stitched junior training ball for improved learning. Same dimensions as the adult balls but lighter. The durable high quality cover and the EVA backing give the ball a soft touch. Great ball flight, rebound characteristics and air retention. Available in size 4 and 5. 		\N	\N	\N	\N	\N
1282	de_AT	TEAM 290 Lite HS	Football Balls TEAM 290 Lite HS	White / Black / Blue	\N	\N	0	 The TEAM 290 Lite HS is an excellent hand-stitched junior training ball for improved learning. Same dimensions as the adult balls but lighter. The durable high quality cover and the EVA backing give the ball a soft touch. Great ball flight, rebound characteristics and air retention. Available in size 4 and 5. 		\N	\N	\N	\N	\N
1283	de_AT	FORCE mini	Football Balls FORCE mini	Black / Orange / Yellow	\N	\N	0	 Durable machine-stitched mini ball. The FORCE Mini has minimal pressure loss and features a highly durable cover material. 		\N	\N	\N	\N	\N
1284	de_AT	FORCE 30	Football Balls FORCE 30	\N	\N	\N	0	 The FORCE 30 is an excellent IMS approved training ball with durable high quality TPU cover for soft touch. Great ball flight, rebound characteristics and air retention. 		\N	\N	\N	\N	\N
1285	de_AT	FORCE Wash Kit 2P	Teamsport Bags FORCE Wash Kit 2P	Black / White	\N	\N	0	 The FORCE Wash Kit is a hygienic collapsible wash bag that holds all your toiletries. It is equiped with a hook so that it can be hung open or collapsed. FORCE Wash Kit also features a mirror and many small compartments to keep your things in place. 		\N	\N	\N	\N	\N
1286	de_AT	FORCE mini	Football Balls FORCE mini	White / Black / Green	\N	\N	0	 Durable machine-stitched mini ball. The FORCE Mini has minimal pressure loss and features a highly durable cover material. 		\N	\N	\N	\N	\N
1287	de_AT	TEAM 290 Lite HS	Football Balls TEAM 290 Lite HS	White / Black / Yellow	\N	\N	0	 The TEAM 290 Lite HS is an excellent hand-stitched junior training ball for improved learning. Same dimensions as the adult balls but lighter. The durable high quality cover and the EVA backing give the ball a soft touch. Great ball flight, rebound characteristics and air retention. Available in size 4 and 5. 		\N	\N	\N	\N	\N
1288	de_AT	FORCE Multiground	Football Balls FORCE Multiground	\N	\N	\N	0	 Top training ball for all surfaces and conditions. The FORCE Multiground features a resistant PU cover to meet even the most demanding surfaces and comes in highly visible coloring for winter training as well. 		\N	\N	\N	\N	\N
