1230	1230	1	12	1230	object	,932,	,932,100,11148,	default	1	1	Classic HG Jr	Football Shoes Classic HG Jr	#;#black#;#white#;#	#;#b#;#g#;#	66423	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1236	1236	1	12	1236	object	,932,	,932,100,11148,	default	1	1	Classic SG	Football Shoes Classic SG	#;#black#;#white#;#	#;#m#;#w#;#	66423	77000	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1237	1237	1	12	1237	object	,932,	,932,100,11148,	default	1	1	Sala Special	Football Shoes Sala Special	#;#blue#;#white#;#	#;#m#;#w#;#	66430	77000	932	712	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1247	1247	1	12	1247	object	,932,	,932,100,11148,	default	1	1	Classic TF	Football Shoes Classic TF	#;#black#;#white#;#	#;#m#;#w#;#	66423	77000	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1253	1253	1	12	1253	object	,932,	,932,100,11148,	default	1	1	FORCE FG	Football Shoes FORCE FG	#;#black#;#blue#;#white#;#	#;#m#;#w#;#	66421	77000	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1258	1258	1	12	1258	object	,932,	,932,100,11148,	default	1	1	FORCE FG Jr	Football Shoes FORCE FG Junior	#;#black#;#blue#;#white#;#	#;#b#;#g#;#	66421	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1540	1540	1	12	1540	object	,103,	,103,102,197,11148,	default	1	1	Tokyo Stability II Men	Road Running Shoe Tokyo Stability II Men	\N	#;#m#;#	0	77000	103	555	113	0	\N	\N	\N	0	0	0	\N	\N	\N
1554	1554	1	12	1554	object	,103,	,103,102,197,11148,	default	1	1	Tokyo Stability II Women	Road Running Shoe Tokyo Stability II Women	\N	#;#w#;#	0	87000	103	553	113	0	\N	\N	\N	0	0	0	\N	\N	\N
1573	1573	1	12	1573	object	,244,	,244,198,197,11148,	default	1	1	Ilona	Ilona, Protouch, Running	\N	#;#w#;#	0	87000	244	4399	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1574	1574	1	12	1574	object	,224,	,224,198,197,11148,	default	1	1	Alegro	Alegro, Protouch Running	\N	#;#m#;#	0	77000	224	4347	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1581	1581	1	12	1581	object	,224,	,224,198,197,11148,	default	1	1	Alexis	Alexis, Protouch Running	#;#black#;#	#;#m#;#	66420	77000	224	3726	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1583	1583	1	12	1583	object	,232,	,232,198,197,11148,	default	1	1	Imira	Imira, protouch, Running	\N	#;#w#;#	0	87000	232	4399	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1593	1593	1	12	1593	object	,224,	,224,198,197,11148,	default	1	1	Alfons	Alfons, Protouch Running	\N	#;#m#;#	0	77000	224	3726	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1596	1596	1	12	1596	object	,232,275,	,232,198,197,11148,275,	default	1	1	Inez	\N	\N	#;#w#;#	0	87000	507	3319	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1600	1600	1	12	1600	object	,1609,	,1609,198,197,11148,	default	1	1	Algot	algot, Protouch, Running	\N	#;#m#;#	0	77000	1609	2803	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1601	1601	1	12	1601	object	,232,	,232,198,197,11148,	default	1	1	Inday	Inday, Protouch, Running	\N	#;#w#;#	0	87000	232	4378	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1603	1603	1	12	1603	object	,228,	,228,198,197,11148,	default	1	1	David	Running Jacket Protouch	\N	#;#m#;#	0	77000	228	2788	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1610	1610	1	12	1610	object	,232,	,232,198,197,11148,	default	1	1	Imagine	Imagine, Protouch, Running	\N	#;#w#;#	0	87000	232	3234	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1618	1618	1	12	1618	object	,1609,	,1609,198,197,11148,	default	1	1	Alfredo	Alfredo, Protouch, Running	\N	#;#m#;#	0	77000	1609	2833	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1619	1619	1	12	1619	object	,232,	,232,198,197,11148,	default	1	1	RUNlight Doug	RUNlight, Doug, Protouch, Running	\N	#;#m#;#	0	77000	232	3783	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1620	1620	1	12	1620	object	,228,	,228,198,197,11148,	default	1	1	Idalie	Idalie, Protouch, Running	\N	#;#w#;#	0	87000	228	3914	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1628	1628	1	12	1628	object	,1609,	,1609,198,197,11148,	default	1	1	Allen 2in1	Allen 2in1, Protouch, Running	\N	#;#m#;#	0	77000	1609	2300	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1629	1629	1	12	1629	object	,224,	,224,198,197,11148,	default	1	1	Imola	Imola, Protouch, Running Shorts	\N	#;#w#;#	0	87000	224	4350	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1632	1632	1	12	1632	object	,246,	,246,198,197,11148,	default	1	1	Indira	Indira, Protouch Running	\N	#;#w#;#	0	87000	246	3907	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1634	1634	1	12	1634	object	,232,	,232,198,197,11148,	default	1	1	Abbot	Abbot, Protouch, Running	\N	#;#m#;#	0	77000	232	3792	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1640	1640	1	12	1640	object	,232,	,232,198,197,11148,	default	1	1	Albani	Albani, Protouch Running	\N	#;#m#;#	0	77000	232	2710	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1642	1642	1	12	1642	object	,228,	,228,198,197,11148,	default	1	1	Isaka	Isaka, Protouch, running	\N	#;#w#;#	0	87000	228	3864	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1648	1648	1	12	1648	object	,228,	,228,198,197,11148,	default	1	1	Iana	Iana, Protouch, Running	\N	#;#w#;#	0	87000	228	4434	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1650	1650	1	12	1650	object	,232,	,232,198,197,11148,	default	1	1	Alstair	Alstair, Protouch, running	\N	#;#m#;#	0	77000	232	2710	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1654	1654	1	12	1654	object	,224,	,224,198,197,11148,	default	1	1	Iris	Iris, Protouch, Running,Pro	\N	#;#w#;#	0	87000	224	4350	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1665	1665	1	12	1665	object	,232,	,232,198,197,11148,	default	1	1	Adal	Adal, Protouch, Running	\N	#;#m#;#	0	77000	232	3792	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1667	1667	1	12	1667	object	,224,	,224,198,197,11148,	default	1	1	Ingrid	\N	\N	#;#w#;#	0	87000	224	4971	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1673	1673	1	12	1673	object	,224,	,224,198,197,11148,	default	1	1	RUNlight Dominic	RUNlight, Dominic, Protouch, Running	\N	#;#m#;#	0	77000	224	3090	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1675	1675	1	12	1675	object	,932,	,932,100,11148,	default	1	1	Classic HG	Football Shoes Classic HG	#;#black#;#white#;#	#;#m#;#w#;#	66423	77000	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1677	1677	1	12	1677	object	,1609,	,1609,198,197,11148,	default	1	1	RUNlight Deniz	RUNlight, Deniz, Protouch, Running	\N	#;#m#;#	0	77000	1609	4000	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1678	1678	1	12	1678	object	,932,	,932,100,11148,	default	1	1	FORCE FG	Football Shoes FORCE FG	#;#black#;#blue#;#white#;#	#;#m#;#w#;#	66421	77000	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1680	1680	1	12	1680	object	,932,	,932,100,11148,	default	1	1	Classic SG	Football Shoes Classic SG	#;#black#;#white#;#	#;#m#;#w#;#	66423	77000	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1685	1685	1	12	1685	object	,232,	,232,198,197,11148,	default	1	1	RUNlight Dorian	RUNlight, Dorian, Protouch, Running	\N	#;#m#;#	0	77000	232	3255	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1686	1686	1	12	1686	object	,932,	,932,100,11148,	default	1	1	FORCE TF	Football Shoes FORCE TF	#;#black#;#blue#;#white#;#	#;#m#;#w#;#	66421	77000	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1687	1687	1	12	1687	object	,932,	,932,100,11148,	default	1	1	Classic TF	Football Shoes Classic TF	#;#black#;#white#;#	#;#m#;#w#;#	66423	77000	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1689	1689	1	12	1689	object	,228,	,228,198,197,11148,	default	1	1	Isha	Isha, Protouch, Running	\N	#;#w#;#	0	87000	228	4453	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1691	1691	1	12	1691	object	,232,	,232,198,197,11148,	default	1	1	Agil	Agil, Protouch Running	\N	#;#m#;#	0	77000	232	3240	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1692	1692	1	12	1692	object	,932,	,932,100,11148,	default	1	1	Classic HG Jr	Football Shoes Classic HG Jr	#;#black#;#white#;#	#;#b#;#g#;#	66423	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1693	1693	1	12	1693	object	,232,	,232,198,197,11148,	default	1	1	Ivory	Ivory, Protouch, Running	\N	#;#w#;#	0	87000	232	2152	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1696	1696	1	12	1696	object	,932,	,932,100,11148,	default	1	1	Classic FG	Football Shoes Classic FG	#;#black#;#white#;#	#;#m#;#w#;#	66423	77000	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1698	1698	1	12	1698	object	,246,	,246,198,197,11148,	default	1	1	Aaron	Aaron, Protouch, Running	\N	#;#m#;#	0	77000	246	3907	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1699	1699	1	12	1699	object	,932,	,932,100,11148,	default	1	1	FORCE IN Jr	Football Shoes FORCE IN Junior	#;#black#;#blue#;#white#;#	#;#b#;#g#;#	66421	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1702	1702	1	12	1702	object	,932,	,932,100,11148,	default	1	1	FORCE TF Jr	Football Shoes FORCE TF Junior	#;#black#;#blue#;#white#;#	#;#b#;#g#;#	66421	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1706	1706	1	12	1706	object	,932,	,932,100,11148,	default	1	1	FORCE FG Jr	Football Shoes FORCE FG Junior	#;#black#;#blue#;#white#;#	#;#b#;#g#;#	66421	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1710	1710	1	12	1710	object	,228,	,228,198,197,11148,	default	1	1	Avel	Avel, Protouch, running	\N	#;#m#;#	0	77000	228	3864	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1713	1713	1	12	1713	object	,224,	,224,198,197,11148,	default	1	1	RUNlight Dixie	RUNlight Dixie, Protouch, Running	\N	#;#w#;#	0	87000	224	3716	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1714	1714	1	12	1714	object	,228,	,228,198,197,11148,	default	1	1	Aaden	Aaden, Protouch, Running	\N	#;#m#;#	0	77000	228	4434	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1715	1715	1	12	1715	object	,932,	,932,100,11148,	default	1	1	Sala Special	Football Shoes Sala Special	#;#blue#;#white#;#	#;#m#;#w#;#	66430	77000	932	712	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1716	1716	1	12	1716	object	,932,	,932,100,11148,	default	1	1	FORCE HG Jr	Football Shoes FORCE HG Junior	#;#black#;#blue#;#white#;#	#;#b#;#g#;#	66421	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1723	1723	1	12	1723	object	,1609,	,1609,198,197,11148,	default	1	1	RUNlight Dalinda	RUNlight, Dalinda, Protouch, Running	\N	#;#w#;#	0	87000	1609	4000	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1726	1726	1	12	1726	object	,232,	,232,198,197,11148,	default	1	1	Alvis	Alvis, Protouch, Running	\N	#;#m#;#	0	77000	232	1630	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1729	1729	1	12	1729	object	,932,	,932,100,11148,	default	1	1	Classic FG Jr	Football Shoes Classic FG Jr	#;#black#;#blue#;#white#;#	#;#b#;#g#;#	66421	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1733	1733	1	12	1733	object	,932,	,932,100,11148,	default	1	1	Classic TF Jr	Football Shoes Classic TF Jr	#;#black#;#white#;#	#;#b#;#g#;#	66423	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1738	1738	1	12	1738	object	,232,	,232,198,197,11148,	default	1	1	RUNlight Daytona	RUNlight, Daytona, Protouch, Running	\N	#;#w#;#	0	87000	232	3255	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1742	1742	1	12	1742	object	,1609,	,1609,198,197,11148,	default	1	1	Isabel	Isabel, Protouch, Running	\N	#;#w#;#	0	87000	1609	3427	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1744	1744	1	12	1744	object	,103,	,103,102,197,11148,	default	1	1	Chicago Stability II M	Road Running Shoe Chicago Stability II Men	\N	#;#m#;#	0	77000	103	711	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1752	1752	1	12	1752	object	,224,	,224,198,197,11148,	default	1	1	Ida	Ida, Protouch, Running	\N	#;#w#;#	0	87000	224	4350	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1755	1755	1	12	1755	object	,232,	,232,198,197,11148,	default	1	1	RUNlight Dory	RUNlight, Dory, Protouch, Running	\N	#;#w#;#	0	87000	232	3783	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1756	1756	1	12	1756	object	,232,	,232,198,197,11148,	default	1	1	Izette	Izette, Protouch, Running	\N	#;#w#;#	0	87000	232	2726	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1760	1760	1	12	1760	object	,232,	,232,198,197,11148,	default	1	1	Iva	Iva, Protouch, Running	\N	#;#w#;#	0	87000	232	3821	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1764	1764	1	12	1764	object	,228,	,228,198,197,11148,	default	1	1	RUNlight Destiny	RUNlight, Destiny, Protouch, Running	\N	#;#w#;#	0	87000	228	2191	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1766	1766	1	12	1766	object	,932,	,932,100,11148,	default	1	1	FORCE IN	Football Shoes FORCE IN	#;#black#;#blue#;#white#;#	#;#m#;#w#;#	66421	77000	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1767	1767	1	12	1767	object	,224,	,224,198,197,11148,	default	1	1	RUNlight Dragan	RUNlight, Dragan, Protouch, Running	\N	#;#m#;#	0	77000	224	3090	110	0	\N	\N	\N	0	0	0	\N	\N	\N
1769	1769	1	12	1769	object	,932,	,932,100,11148,	default	1	1	FORCE HG	Football Shoes FORCE HG	#;#black#;#blue#;#white#;#	#;#m#;#w#;#	66421	77000	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1831	1831	1	12	1831	object	,103,	,103,102,197,11148,	default	1	1	Chicago Stability II W	Road Running Shoe Chicago Stability II Women	\N	#;#w#;#	0	87000	103	711	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1891	1891	1	12	1891	object	,103,	,103,102,197,11148,	default	1	1	Elexir II W	Road Running Shoe Elexir II Women	\N	#;#w#;#	0	87000	103	717	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1895	1895	1	12	1895	object	,103,	,103,102,197,11148,	default	1	1	Elexir III JR	Road Running Shoe Elexir III JR Boy Girl	\N	#;#b#;#g#;#	0	66200	103	717	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1969	1969	1	12	1969	object	,103,	,103,102,197,11148,	default	1	1	Elexir II M	Road Running Shoe Elexir II Men	\N	#;#m#;#	0	77000	103	717	0	0	\N	\N	\N	0	0	0	\N	\N	\N
1994	1994	1	12	1994	object	,129,	,129,102,197,11148,	default	1	1	Ridgerunner JR	Trail Running Shoe Ridgerunner JR Boys Girls	\N	#;#b#;#g#;#	0	66200	129	458	0	0	\N	\N	\N	0	0	0	\N	\N	\N
2003	2003	1	12	2003	object	,137,	,137,102,197,11148,	default	1	1	OZ Pro W	Running Shoe OZ Pro Women	\N	#;#w#;#	0	87000	137	365	113	0	\N	\N	\N	0	0	0	\N	\N	\N
2019	2019	1	12	2019	object	,103,	,103,102,197,11148,	default	1	1	RUNlight New York M	Road Running Shoe RUNlight New York Men	\N	#;#m#;#	0	77000	103	553	113	0	\N	\N	\N	0	0	0	\N	\N	\N
2021	2021	1	12	2021	object	,137,	,137,102,197,11148,	default	1	1	OZ Pro JR	Running Shoe OZ Pro JR Boys Girls	\N	#;#b#;#g#;#	0	66200	137	523	0	0	\N	\N	\N	0	0	0	\N	\N	\N
2026	2026	1	12	2026	object	,103,	,103,102,197,11148,	default	1	1	RUNlight New York W	Road Running Shoe RUNlight New York Women	\N	#;#w#;#	0	87000	103	553	113	0	\N	\N	\N	0	0	0	\N	\N	\N
2040	2040	1	12	2040	object	,129,	,129,102,197,11148,	default	1	1	RidgeLite M	Trail Running Shoe RidgeLite AQM Men	\N	#;#m#;#	0	77000	129	472	113	0	\N	\N	\N	0	0	0	\N	\N	\N
2049	2049	1	12	2049	object	,129,	,129,102,197,11148,	default	1	1	RidgeLite W	Trail Running Shoe RidgeLite AQM Women	\N	#;#m#;#	0	77000	129	472	113	0	\N	\N	\N	0	0	0	\N	\N	\N
2056	2056	1	12	2056	object	,129,	,129,102,197,11148,	default	1	1	Ridge Trail AQM M	Trail Running Shoe Ridge Trail AQM Men	\N	#;#m#;#	0	77000	129	472	299	0	\N	\N	\N	0	0	0	\N	\N	\N
2063	2063	1	12	2063	object	,129,	,129,102,197,11148,	default	1	1	Ridge Trail AQM W	Tail Running Shoe Ridge Trail AQM Women	\N	#;#w#;#	0	87000	129	472	299	0	\N	\N	\N	0	0	0	\N	\N	\N
2068	2068	1	12	2068	object	,137,	,137,102,197,11148,	default	1	1	OZ Pro M	Running Shoe OZ Pro Men	\N	#;#m#;#	0	77000	137	365	113	0	\N	\N	\N	0	0	0	\N	\N	\N
2082	2082	1	12	2082	object	,129,	,129,102,197,11148,	default	1	1	Ridgerunner II M	Trail Running Shoe Ridgerunner II M Men	\N	#;#m#;#	0	77000	129	630	0	0	\N	\N	\N	0	0	0	\N	\N	\N
2086	2086	1	12	2086	object	,129,	,129,102,197,11148,	default	1	1	Ridgerunner II W	Trail Running Shoe Ridgerunner II Women	\N	#;#w#;#	0	87000	129	630	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3245	1190	1	12	1190	variant	,932,	,932,100,11148,	default	1	1	Classic FG Jr	Football Shoes Classic FG Jr	#;#black#;#blue#;#white#;#	#;#b#;#g#;#	66421	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3248	1190	1	12	1190	variant	,932,	,932,100,11148,	default	1	1	Classic FG Jr	Football Shoes Classic FG Jr	#;#black#;#blue#;#white#;#	#;#b#;#g#;#	66421	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3254	1190	1	12	1190	variant	,932,	,932,100,11148,	default	1	1	Classic FG Jr	Football Shoes Classic FG Jr	#;#black#;#blue#;#white#;#	#;#b#;#g#;#	66421	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3257	1190	1	12	1190	variant	,932,	,932,100,11148,	default	1	1	Classic FG Jr	Football Shoes Classic FG Jr	#;#black#;#blue#;#white#;#	#;#b#;#g#;#	66421	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3262	1190	1	12	1190	variant	,932,	,932,100,11148,	default	1	1	Classic FG Jr	Football Shoes Classic FG Jr	#;#black#;#blue#;#white#;#	#;#b#;#g#;#	66421	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3267	1190	1	12	1190	variant	,932,	,932,100,11148,	default	1	1	Classic FG Jr	Football Shoes Classic FG Jr	#;#black#;#blue#;#white#;#	#;#b#;#g#;#	66421	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3272	1190	1	12	1190	variant	,932,	,932,100,11148,	default	1	1	Classic FG Jr	Football Shoes Classic FG Jr	#;#black#;#blue#;#white#;#	#;#b#;#g#;#	66421	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3276	1190	1	12	1190	variant	,932,	,932,100,11148,	default	1	1	Classic FG Jr	Football Shoes Classic FG Jr	#;#black#;#blue#;#white#;#	#;#b#;#g#;#	66421	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3281	1190	1	12	1190	variant	,932,	,932,100,11148,	default	1	1	Classic FG Jr	Football Shoes Classic FG Jr	#;#black#;#blue#;#white#;#	#;#b#;#g#;#	66421	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3286	1190	1	12	1190	variant	,932,	,932,100,11148,	default	1	1	Classic FG Jr	Football Shoes Classic FG Jr	#;#black#;#blue#;#white#;#	#;#b#;#g#;#	66421	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3292	1190	1	12	1190	variant	,932,	,932,100,11148,	default	1	1	Classic FG Jr	Football Shoes Classic FG Jr	#;#black#;#blue#;#white#;#	#;#b#;#g#;#	66421	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3296	1190	1	12	1190	variant	,932,	,932,100,11148,	default	1	1	Classic FG Jr	Football Shoes Classic FG Jr	#;#black#;#blue#;#white#;#	#;#b#;#g#;#	66421	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3301	1200	1	12	1200	variant	,932,	,932,100,11148,	default	1	1	Classic TF Jr	Football Shoes Classic TF Jr	#;#black#;#white#;#	#;#b#;#g#;#	66423	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3306	1200	1	12	1200	variant	,932,	,932,100,11148,	default	1	1	Classic TF Jr	Football Shoes Classic TF Jr	#;#black#;#white#;#	#;#b#;#g#;#	66423	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3308	1180	1	12	1180	variant	,932,	,932,100,11148,	default	1	1	Classic FG	Football Shoes Classic FG	#;#black#;#white#;#	#;#m#;#w#;#	66423	77000	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3310	1200	1	12	1200	variant	,932,	,932,100,11148,	default	1	1	Classic TF Jr	Football Shoes Classic TF Jr	#;#black#;#white#;#	#;#b#;#g#;#	66423	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3313	1180	1	12	1180	variant	,932,	,932,100,11148,	default	1	1	Classic FG	Football Shoes Classic FG	#;#black#;#white#;#	#;#m#;#w#;#	66423	77000	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3315	1200	1	12	1200	variant	,932,	,932,100,11148,	default	1	1	Classic TF Jr	Football Shoes Classic TF Jr	#;#black#;#white#;#	#;#b#;#g#;#	66423	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3318	1180	1	12	1180	variant	,932,	,932,100,11148,	default	1	1	Classic FG	Football Shoes Classic FG	#;#black#;#white#;#	#;#m#;#w#;#	66423	77000	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3320	1200	1	12	1200	variant	,932,	,932,100,11148,	default	1	1	Classic TF Jr	Football Shoes Classic TF Jr	#;#black#;#white#;#	#;#b#;#g#;#	66423	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3323	1180	1	12	1180	variant	,932,	,932,100,11148,	default	1	1	Classic FG	Football Shoes Classic FG	#;#black#;#white#;#	#;#m#;#w#;#	66423	77000	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3326	1180	1	12	1180	variant	,932,	,932,100,11148,	default	1	1	Classic FG	Football Shoes Classic FG	#;#black#;#white#;#	#;#m#;#w#;#	66423	77000	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3327	1200	1	12	1200	variant	,932,	,932,100,11148,	default	1	1	Classic TF Jr	Football Shoes Classic TF Jr	#;#black#;#white#;#	#;#b#;#g#;#	66423	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3331	1180	1	12	1180	variant	,932,	,932,100,11148,	default	1	1	Classic FG	Football Shoes Classic FG	#;#black#;#white#;#	#;#m#;#w#;#	66423	77000	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3332	1200	1	12	1200	variant	,932,	,932,100,11148,	default	1	1	Classic TF Jr	Football Shoes Classic TF Jr	#;#black#;#white#;#	#;#b#;#g#;#	66423	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3336	1180	1	12	1180	variant	,932,	,932,100,11148,	default	1	1	Classic FG	Football Shoes Classic FG	#;#black#;#white#;#	#;#m#;#w#;#	66423	77000	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
3337	1200	1	12	1200	variant	,932,	,932,100,11148,	default	1	1	Classic TF Jr	Football Shoes Classic TF Jr	#;#black#;#white#;#	#;#b#;#g#;#	66423	66200	932	0	0	0	\N	\N	\N	0	0	0	\N	\N	\N
