1421	1421	611	features	object
1421	1421	615	features	object
1421	1421	622	features	object
1421	1421	626	features	object
1421	1421	630	features	object
1421	1421	632	features	object
1421	1421	636	features	object
1421	1421	638	features	object
1432	1432	158	features	object
1432	1432	172	features	object
1432	1432	191	features	object
1432	1432	196	features	object
1433	1433	110	technologies	object
1433	1433	500	features	object
1433	1433	507	features	object
1433	1433	520	features	object
1433	1433	525	features	object
1433	1433	537	features	object
1433	1433	538	features	object
1433	1433	543	features	object
1433	1433	570	features	object
1433	1433	580	features	object
1433	1433	581	features	object
1433	1433	591	features	object
1433	1433	593	features	object
1437	1437	111	features	object
1437	1437	113	technologies	object
1437	1437	172	features	object
1437	1437	186	technologies	object
1437	1437	189	features	object
1439	1439	110	technologies	object
1439	1439	513	features	object
1439	1439	520	features	object
1439	1439	528	features	object
1439	1439	538	features	object
1439	1439	552	features	object
1439	1439	557	features	object
1439	1439	560	features	object
1439	1439	567	features	object
1439	1439	591	features	object
1439	1439	593	features	object
1442	1442	158	features	object
1442	1442	172	features	object
1442	1442	191	features	object
1442	1442	196	features	object
1447	1447	158	features	object
1447	1447	172	features	object
1447	1447	191	features	object
1447	1447	196	features	object
1450	1450	110	technologies	object
1450	1450	513	features	object
1450	1450	524	features	object
1450	1450	528	features	object
1450	1450	552	features	object
1450	1450	557	features	object
1450	1450	567	features	object
1450	1450	571	features	object
1450	1450	579	features	object
1450	1450	589	features	object
1455	1455	110	technologies	object
1455	1455	507	features	object
1455	1455	520	features	object
1455	1455	525	features	object
1455	1455	538	features	object
1455	1455	543	features	object
1455	1455	554	features	object
1455	1455	580	features	object
1455	1455	581	features	object
1455	1455	591	features	object
1455	1455	593	features	object
1456	1456	110	technologies	object
1456	1456	615	features	object
1456	1456	618	features	object
1456	1456	622	features	object
1456	1456	634	features	object
1456	1456	636	features	object
1456	1456	638	features	object
1459	1459	113	technologies	object
1459	1459	172	features	object
1459	1459	193	features	object
1464	1464	507	features	object
1464	1464	520	features	object
1464	1464	525	features	object
1464	1464	537	features	object
1464	1464	538	features	object
1464	1464	543	features	object
1464	1464	554	features	object
1464	1464	580	features	object
1464	1464	581	features	object
1464	1464	591	features	object
1464	1464	593	features	object
1473	1473	158	features	object
1473	1473	172	features	object
1473	1473	184	features	object
1473	1473	187	features	object
1473	1473	191	features	object
1473	1473	196	features	object
1475	1475	158	features	object
1475	1475	167	features	object
1475	1475	191	features	object
1475	1475	195	features	object
1476	1476	162	features	object
1476	1476	187	features	object
1476	1476	193	features	object
1478	1478	158	features	object
1478	1478	172	features	object
1478	1478	189	features	object
1478	1478	196	features	object
1479	1479	110	technologies	object
1479	1479	500	features	object
1479	1479	507	features	object
1479	1479	520	features	object
1479	1479	525	features	object
1479	1479	537	features	object
1479	1479	543	features	object
1479	1479	562	features	object
1479	1479	570	features	object
1479	1479	580	features	object
1479	1479	581	features	object
1479	1479	591	features	object
1479	1479	593	features	object
1482	1482	110	technologies	object
1482	1482	603	features	object
1482	1482	615	features	object
1482	1482	618	features	object
1482	1482	621	features	object
1482	1482	622	features	object
1482	1482	632	features	object
1482	1482	636	features	object
1482	1482	638	features	object
1485	1485	113	technologies	object
1485	1485	154	features	object
1485	1485	167	features	object
1485	1485	187	features	object
1485	1485	189	features	object
1485	1485	195	features	object
1486	1486	110	technologies	object
1486	1486	615	features	object
1486	1486	618	features	object
1486	1486	621	features	object
1486	1486	622	features	object
1486	1486	634	features	object
1486	1486	636	features	object
1486	1486	638	features	object
1488	1488	110	technologies	object
1488	1488	615	features	object
1488	1488	618	features	object
1488	1488	621	features	object
1488	1488	632	features	object
1488	1488	639	features	object
1489	1489	162	features	object
1489	1489	189	features	object
1489	1489	196	features	object
1491	1491	158	features	object
1491	1491	172	features	object
1491	1491	191	features	object
1491	1491	196	features	object
1492	1492	110	technologies	object
1492	1492	513	features	object
1492	1492	522	features	object
1492	1492	528	features	object
1492	1492	579	features	object
1492	1492	589	features	object
1494	1494	110	technologies	object
1494	1494	513	features	object
1494	1494	519	features	object
1494	1494	524	features	object
1494	1494	552	features	object
1494	1494	557	features	object
1494	1494	560	features	object
1494	1494	567	features	object
1494	1494	579	features	object
1494	1494	589	features	object
1502	1502	110	technologies	object
1502	1502	615	features	object
1502	1502	618	features	object
1502	1502	621	features	object
1502	1502	632	features	object
1502	1502	636	features	object
1507	1507	110	technologies	object
1507	1507	500	features	object
1507	1507	518	features	object
1507	1507	537	features	object
1510	1510	110	technologies	object
1510	1510	615	features	object
1510	1510	618	features	object
1510	1510	621	features	object
1510	1510	632	features	object
1510	1510	636	features	object
1511	1511	110	technologies	object
1511	1511	599	features	object
1511	1511	615	features	object
1511	1511	618	features	object
1511	1511	621	features	object
1511	1511	622	features	object
1511	1511	624	features	object
1511	1511	632	features	object
1511	1511	636	features	object
1513	1513	110	technologies	object
1513	1513	500	features	object
1513	1513	518	features	object
1513	1513	537	features	object
1513	1513	547	features	object
1513	1513	548	features	object
1513	1513	551	features	object
1513	1513	554	features	object
1513	1513	555	features	object
1514	1514	158	features	object
1514	1514	172	features	object
1514	1514	189	features	object
1514	1514	196	features	object
1518	1518	507	features	object
1518	1518	520	features	object
1518	1518	525	features	object
1518	1518	537	features	object
1518	1518	543	features	object
1518	1518	554	features	object
1518	1518	562	features	object
1518	1518	580	features	object
1518	1518	581	features	object
1518	1518	591	features	object
1518	1518	593	features	object
1520	1520	110	technologies	object
1520	1520	513	features	object
1520	1520	522	features	object
1520	1520	528	features	object
1520	1520	565	features	object
1520	1520	589	features	object
1521	1521	110	technologies	object
1521	1521	615	features	object
1521	1521	618	features	object
1521	1521	622	features	object
1521	1521	634	features	object
1521	1521	636	features	object
1521	1521	638	features	object
1523	1523	113	technologies	object
1523	1523	154	features	object
1523	1523	167	features	object
1523	1523	178	features	object
1523	1523	187	features	object
1523	1523	189	features	object
1523	1523	195	features	object
1525	1525	111	features	object
1525	1525	158	features	object
1525	1525	189	features	object
1529	1529	110	technologies	object
1529	1529	522	features	object
1529	1529	557	features	object
1529	1529	579	features	object
1529	1529	589	features	object
1529	1529	7828	features	object
1530	1530	110	technologies	object
1530	1530	513	features	object
1530	1530	522	features	object
1530	1530	525	features	object
1530	1530	552	features	object
1530	1530	560	features	object
1530	1530	593	features	object
1530	1530	604	features	object
1533	1533	110	technologies	object
1533	1533	500	features	object
1533	1533	507	features	object
1533	1533	518	features	object
1533	1533	525	features	object
1533	1533	537	features	object
1533	1533	543	features	object
1533	1533	562	features	object
1533	1533	580	features	object
1533	1533	591	features	object
1533	1533	593	features	object
1534	1534	110	technologies	object
1534	1534	513	features	object
1534	1534	520	features	object
1534	1534	528	features	object
1534	1534	552	features	object
1534	1534	557	features	object
1534	1534	560	features	object
1534	1534	591	features	object
1534	1534	593	features	object
1534	1534	604	features	object
1539	1539	162	features	object
1539	1539	187	features	object
1539	1539	193	features	object
1540	1540	113	technologies	object
1540	1540	167	features	object
1540	1540	193	features	object
1540	1540	195	features	object
1541	1541	110	technologies	object
1541	1541	513	features	object
1541	1541	524	features	object
1541	1541	528	features	object
1541	1541	552	features	object
1541	1541	557	features	object
1541	1541	567	features	object
1541	1541	579	features	object
1541	1541	589	features	object
1547	1547	110	technologies	object
1547	1547	531	features	object
1547	1547	589	features	object
1550	1550	158	features	object
1550	1550	172	features	object
1550	1550	184	features	object
1550	1550	187	features	object
1550	1550	191	features	object
1550	1550	196	features	object
1552	1552	110	technologies	object
1552	1552	513	features	object
1552	1552	522	features	object
1552	1552	528	features	object
1552	1552	552	features	object
1552	1552	560	features	object
1552	1552	579	features	object
1552	1552	589	features	object
1553	1553	110	technologies	object
1553	1553	513	features	object
1553	1553	519	features	object
1553	1553	524	features	object
1553	1553	528	features	object
1553	1553	552	features	object
1553	1553	557	features	object
1553	1553	560	features	object
1553	1553	567	features	object
1553	1553	579	features	object
1553	1553	589	features	object
1554	1554	113	technologies	object
1554	1554	167	features	object
1554	1554	191	features	object
1554	1554	195	features	object
1555	1555	162	features	object
1555	1555	187	features	object
1555	1555	193	features	object
1558	1558	110	technologies	object
1558	1558	522	features	object
1558	1558	528	features	object
1558	1558	531	features	object
1558	1558	565	features	object
1558	1558	574	features	object
1558	1558	579	features	object
1558	1558	589	features	object
1561	1561	158	features	object
1561	1561	167	features	object
1561	1561	191	features	object
1561	1561	195	features	object
1566	1566	110	technologies	object
1566	1566	522	features	object
1566	1566	528	features	object
1566	1566	531	features	object
1566	1566	565	features	object
1566	1566	574	features	object
1566	1566	579	features	object
1566	1566	589	features	object
1568	1568	602	features	object
1568	1568	603	features	object
1568	1568	615	features	object
1568	1568	618	features	object
1568	1568	621	features	object
1568	1568	622	features	object
1568	1568	632	features	object
1568	1568	636	features	object
1568	1568	638	features	object
1573	1573	110	technologies	object
1573	1573	513	features	object
1573	1573	519	features	object
1573	1573	524	features	object
1573	1573	528	features	object
1573	1573	552	features	object
1573	1573	567	features	object
1573	1573	589	features	object
1573	1573	607	features	object
1574	1574	110	technologies	object
1574	1574	599	features	object
1574	1574	615	features	object
1574	1574	618	features	object
1574	1574	621	features	object
1574	1574	624	features	object
1574	1574	634	features	object
1574	1574	636	features	object
1575	1575	110	technologies	object
1575	1575	531	features	object
1575	1575	579	features	object
1575	1575	589	features	object
1578	1578	110	technologies	object
1578	1578	534	features	object
1578	1578	544	features	object
1578	1578	549	features	object
1578	1578	558	features	object
1578	1578	588	features	object
1578	1578	597	features	object
1581	1581	110	technologies	object
1581	1581	599	features	object
1581	1581	615	features	object
1581	1581	618	features	object
1581	1581	624	features	object
1581	1581	634	features	object
1581	1581	636	features	object
1583	1583	110	technologies	object
1583	1583	513	features	object
1583	1583	519	features	object
1583	1583	524	features	object
1583	1583	528	features	object
1583	1583	552	features	object
1583	1583	567	features	object
1583	1583	589	features	object
1583	1583	607	features	object
1584	1584	110	technologies	object
1584	1584	534	features	object
1584	1584	544	features	object
1584	1584	549	features	object
1584	1584	558	features	object
1584	1584	588	features	object
1584	1584	597	features	object
1585	1585	110	technologies	object
1585	1585	531	features	object
1585	1585	565	features	object
1585	1585	567	features	object
1585	1585	574	features	object
1585	1585	579	features	object
1585	1585	589	features	object
1585	1585	607	features	object
1586	1586	110	technologies	object
1586	1586	500	features	object
1586	1586	507	features	object
1586	1586	518	features	object
1586	1586	525	features	object
1586	1586	543	features	object
1586	1586	562	features	object
1586	1586	580	features	object
1586	1586	584	features	object
1586	1586	591	features	object
1586	1586	593	features	object
1593	1593	110	technologies	object
1593	1593	599	features	object
1593	1593	615	features	object
1593	1593	618	features	object
1593	1593	624	features	object
1593	1593	634	features	object
1593	1593	636	features	object
1594	1594	110	technologies	object
1594	1594	615	features	object
1594	1594	618	features	object
1594	1594	622	features	object
1594	1594	632	features	object
1594	1594	636	features	object
1596	1596	110	technologies	object
1596	1596	513	features	object
1596	1596	519	features	object
1596	1596	524	features	object
1596	1596	567	features	object
1596	1596	589	features	object
1596	1596	607	features	object
1600	1600	110	technologies	object
1600	1600	515	features	object
1600	1600	546	features	object
1600	1600	558	features	object
1600	1600	588	features	object
1600	1600	596	features	object
1601	1601	110	technologies	object
1601	1601	513	features	object
1601	1601	519	features	object
1601	1601	524	features	object
1601	1601	528	features	object
1601	1601	531	features	object
1601	1601	567	features	object
1601	1601	589	features	object
1601	1601	607	features	object
1603	1603	520	features	object
1603	1603	537	features	object
1603	1603	561	features	object
1603	1603	584	features	object
1603	1603	586	features	object
1610	1610	110	technologies	object
1610	1610	504	features	object
1610	1610	513	features	object
1610	1610	519	features	object
1610	1610	524	features	object
1610	1610	567	features	object
1610	1610	607	features	object
1611	1611	110	technologies	object
1611	1611	531	features	object
1611	1611	552	features	object
1611	1611	565	features	object
1611	1611	574	features	object
1611	1611	579	features	object
1611	1611	589	features	object
1612	1612	110	technologies	object
1612	1612	513	features	object
1612	1612	522	features	object
1612	1612	565	features	object
1612	1612	589	features	object
1618	1618	110	technologies	object
1618	1618	515	features	object
1618	1618	558	features	object
1618	1618	576	features	object
1618	1618	588	features	object
1618	1618	596	features	object
1619	1619	110	technologies	object
1619	1619	504	features	object
1619	1619	517	features	object
1619	1619	524	features	object
1619	1619	528	features	object
1619	1619	533	features	object
1619	1619	567	features	object
1619	1619	610	features	object
1620	1620	520	features	object
1620	1620	538	features	object
1620	1620	540	features	object
1620	1620	562	features	object
1620	1620	580	features	object
1620	1620	581	features	object
1620	1620	593	features	object
1621	1621	110	technologies	object
1621	1621	615	features	object
1621	1621	618	features	object
1621	1621	621	features	object
1621	1621	632	features	object
1621	1621	636	features	object
1627	1627	110	technologies	object
1627	1627	534	features	object
1627	1627	544	features	object
1627	1627	556	features	object
1628	1628	110	technologies	object
1628	1628	530	features	object
1628	1628	576	features	object
1628	1628	596	features	object
1628	1628	598	features	object
1629	1629	110	technologies	object
1629	1629	599	features	object
1629	1629	615	features	object
1629	1629	618	features	object
1629	1629	624	features	object
1629	1629	626	features	object
1629	1629	632	features	object
1629	1629	636	features	object
1632	1632	110	technologies	object
1632	1632	520	features	object
1632	1632	525	features	object
1632	1632	543	features	object
1632	1632	562	features	object
1632	1632	580	features	object
1632	1632	584	features	object
1632	1632	593	features	object
1634	1634	110	technologies	object
1634	1634	513	features	object
1634	1634	519	features	object
1634	1634	524	features	object
1634	1634	528	features	object
1634	1634	552	features	object
1634	1634	567	features	object
1634	1634	589	features	object
1639	1639	520	features	object
1639	1639	551	features	object
1640	1640	110	technologies	object
1640	1640	513	features	object
1640	1640	519	features	object
1640	1640	524	features	object
1640	1640	565	features	object
1640	1640	589	features	object
1642	1642	110	technologies	object
1642	1642	503	features	object
1642	1642	520	features	object
1642	1642	525	features	object
1642	1642	562	features	object
1642	1642	580	features	object
1642	1642	581	features	object
1642	1642	593	features	object
1643	1643	110	technologies	object
1643	1643	504	features	object
1643	1643	513	features	object
1643	1643	522	features	object
1643	1643	552	features	object
1643	1643	557	features	object
1643	1643	560	features	object
1643	1643	604	features	object
1648	1648	110	technologies	object
1648	1648	503	features	object
1648	1648	520	features	object
1648	1648	525	features	object
1648	1648	562	features	object
1648	1648	570	features	object
1648	1648	580	features	object
1648	1648	581	features	object
1648	1648	593	features	object
1649	1649	110	technologies	object
1649	1649	534	features	object
1649	1649	544	features	object
1649	1649	556	features	object
1649	1649	576	features	object
1650	1650	110	technologies	object
1650	1650	513	features	object
1650	1650	519	features	object
1650	1650	524	features	object
1650	1650	565	features	object
1650	1650	589	features	object
1651	1651	110	technologies	object
1651	1651	513	features	object
1651	1651	522	features	object
1651	1651	552	features	object
1651	1651	557	features	object
1651	1651	560	features	object
1651	1651	565	features	object
1651	1651	589	features	object
1654	1654	110	technologies	object
1654	1654	599	features	object
1654	1654	615	features	object
1654	1654	618	features	object
1654	1654	624	features	object
1654	1654	626	features	object
1654	1654	632	features	object
1654	1654	636	features	object
1655	1655	110	technologies	object
1655	1655	534	features	object
1655	1655	544	features	object
1655	1655	588	features	object
1659	1659	110	technologies	object
1659	1659	615	features	object
1659	1659	618	features	object
1659	1659	621	features	object
1659	1659	622	features	object
1659	1659	632	features	object
1659	1659	636	features	object
1660	1660	110	technologies	object
1660	1660	534	features	object
1660	1660	544	features	object
1660	1660	588	features	object
1665	1665	110	technologies	object
1665	1665	513	features	object
1665	1665	519	features	object
1665	1665	524	features	object
1665	1665	528	features	object
1665	1665	552	features	object
1665	1665	567	features	object
1665	1665	589	features	object
1666	1666	110	technologies	object
1666	1666	513	features	object
1666	1666	522	features	object
1666	1666	565	features	object
1666	1666	589	features	object
1667	1667	110	technologies	object
1667	1667	599	features	object
1667	1667	615	features	object
1667	1667	618	features	object
1667	1667	621	features	object
1667	1667	624	features	object
1667	1667	626	features	object
1667	1667	632	features	object
1667	1667	636	features	object
1668	1668	110	technologies	object
1668	1668	501	features	object
1668	1668	534	features	object
1668	1668	544	features	object
1668	1668	588	features	object
1673	1673	110	technologies	object
1673	1673	599	features	object
1673	1673	615	features	object
1673	1673	618	features	object
1673	1673	624	features	object
1673	1673	634	features	object
1677	1677	110	technologies	object
1677	1677	530	features	object
1677	1677	549	features	object
1677	1677	568	features	object
1677	1677	576	features	object
1677	1677	587	features	object
1677	1677	594	features	object
1677	1677	596	features	object
1685	1685	110	technologies	object
1685	1685	504	features	object
1685	1685	517	features	object
1685	1685	524	features	object
1685	1685	533	features	object
1685	1685	567	features	object
1685	1685	610	features	object
1689	1689	110	technologies	object
1689	1689	518	features	object
1689	1689	538	features	object
1689	1689	540	features	object
1689	1689	580	features	object
1689	1689	593	features	object
1689	1689	1684	features	object
1691	1691	110	technologies	object
1691	1691	513	features	object
1691	1691	519	features	object
1691	1691	524	features	object
1691	1691	528	features	object
1691	1691	567	features	object
1691	1691	589	features	object
1693	1693	110	technologies	object
1693	1693	513	features	object
1693	1693	522	features	object
1693	1693	528	features	object
1693	1693	589	features	object
1698	1698	110	technologies	object
1698	1698	520	features	object
1698	1698	525	features	object
1698	1698	543	features	object
1698	1698	562	features	object
1698	1698	580	features	object
1698	1698	584	features	object
1698	1698	593	features	object
1710	1710	110	technologies	object
1710	1710	503	features	object
1710	1710	520	features	object
1710	1710	525	features	object
1710	1710	562	features	object
1710	1710	580	features	object
1710	1710	581	features	object
1710	1710	593	features	object
1713	1713	110	technologies	object
1713	1713	599	features	object
1713	1713	615	features	object
1713	1713	618	features	object
1713	1713	624	features	object
1713	1713	626	features	object
1713	1713	634	features	object
1714	1714	110	technologies	object
1714	1714	503	features	object
1714	1714	520	features	object
1714	1714	525	features	object
1714	1714	562	features	object
1714	1714	570	features	object
1714	1714	580	features	object
1714	1714	581	features	object
1714	1714	593	features	object
1715	1715	162	features	object
1715	1715	172	features	object
1715	1715	187	features	object
1715	1715	191	features	object
1723	1723	110	technologies	object
1723	1723	530	features	object
1723	1723	549	features	object
1723	1723	568	features	object
1723	1723	576	features	object
1723	1723	587	features	object
1723	1723	594	features	object
1723	1723	596	features	object
1726	1726	110	technologies	object
1726	1726	513	features	object
1726	1726	528	features	object
1726	1726	589	features	object
1738	1738	110	technologies	object
1738	1738	504	features	object
1738	1738	517	features	object
1738	1738	524	features	object
1738	1738	533	features	object
1738	1738	567	features	object
1738	1738	610	features	object
1742	1742	110	technologies	object
1742	1742	530	features	object
1742	1742	558	features	object
1742	1742	572	features	object
1742	1742	577	features	object
1742	1742	594	features	object
1742	1742	596	features	object
1744	1744	158	features	object
1744	1744	167	features	object
1744	1744	191	features	object
1744	1744	195	features	object
1748	1748	113	technologies	object
1748	1748	154	features	object
1748	1748	167	features	object
1748	1748	187	features	object
1748	1748	189	features	object
1748	1748	195	features	object
1750	1750	162	features	object
1750	1750	187	features	object
1750	1750	193	features	object
1752	1752	110	technologies	object
1752	1752	599	features	object
1752	1752	615	features	object
1752	1752	618	features	object
1752	1752	624	features	object
1752	1752	626	features	object
1752	1752	632	features	object
1752	1752	636	features	object
1754	1754	162	features	object
1754	1754	187	features	object
1754	1754	193	features	object
1755	1755	110	technologies	object
1755	1755	504	features	object
1755	1755	517	features	object
1755	1755	524	features	object
1755	1755	528	features	object
1755	1755	533	features	object
1755	1755	567	features	object
1755	1755	610	features	object
1756	1756	110	technologies	object
1756	1756	513	features	object
1756	1756	522	features	object
1756	1756	531	features	object
1756	1756	571	features	object
1756	1756	589	features	object
1757	1757	158	features	object
1757	1757	172	features	object
1757	1757	184	features	object
1757	1757	187	features	object
1757	1757	191	features	object
1757	1757	196	features	object
1760	1760	110	technologies	object
1760	1760	513	features	object
1760	1760	522	features	object
1760	1760	528	features	object
1760	1760	531	features	object
1760	1760	567	features	object
1760	1760	571	features	object
1760	1760	589	features	object
1762	1762	158	features	object
1762	1762	172	features	object
1762	1762	189	features	object
1762	1762	196	features	object
1764	1764	520	features	object
1764	1764	537	features	object
1764	1764	561	features	object
1764	1764	573	features	object
1767	1767	110	technologies	object
1767	1767	599	features	object
1767	1767	615	features	object
1767	1767	618	features	object
1767	1767	624	features	object
1767	1767	634	features	object
1780	1780	162	features	object
1780	1780	187	features	object
1780	1780	193	features	object
1784	1784	158	features	object
1784	1784	172	features	object
1784	1784	189	features	object
1784	1784	196	features	object
1787	1787	113	technologies	object
1787	1787	154	features	object
1787	1787	167	features	object
1787	1787	178	features	object
1787	1787	187	features	object
1787	1787	189	features	object
1787	1787	195	features	object
1798	1798	162	features	object
1798	1798	189	features	object
1798	1798	196	features	object
1811	1811	158	features	object
1811	1811	172	features	object
1811	1811	184	features	object
1811	1811	187	features	object
1811	1811	191	features	object
1811	1811	196	features	object
1831	1831	158	features	object
1831	1831	167	features	object
1831	1831	191	features	object
1831	1831	195	features	object
1891	1891	158	features	object
1891	1891	172	features	object
1891	1891	191	features	object
1891	1891	196	features	object
1895	1895	158	features	object
1895	1895	172	features	object
1895	1895	191	features	object
1895	1895	196	features	object
1969	1969	158	features	object
1969	1969	172	features	object
1969	1969	191	features	object
1969	1969	196	features	object
1990	1990	110	technologies	object
1990	1990	517	features	object
1990	1990	522	features	object
1990	1990	565	features	object
1990	1990	574	features	object
1993	1993	522	features	object
1994	1994	111	features	object
1994	1994	158	features	object
1994	1994	189	features	object
2003	2003	113	technologies	object
2003	2003	172	features	object
2003	2003	193	features	object
2008	2008	110	technologies	object
2008	2008	500	features	object
2008	2008	507	features	object
2008	2008	525	features	object
2008	2008	537	features	object
2008	2008	543	features	object
2008	2008	547	features	object
2008	2008	555	features	object
2008	2008	566	features	object
2008	2008	573	features	object
2008	2008	580	features	object
2019	2019	113	technologies	object
2019	2019	167	features	object
2019	2019	191	features	object
2019	2019	195	features	object
2020	2020	525	features	object
2020	2020	537	features	object
2020	2020	547	features	object
2020	2020	580	features	object
2020	2020	593	features	object
2021	2021	158	features	object
2021	2021	172	features	object
2021	2021	193	features	object
2026	2026	113	technologies	object
2026	2026	167	features	object
2026	2026	191	features	object
2026	2026	195	features	object
2038	2038	110	technologies	object
2038	2038	534	features	object
2038	2038	544	features	object
2038	2038	549	features	object
2038	2038	556	features	object
2038	2038	558	features	object
2038	2038	576	features	object
2038	2038	588	features	object
2040	2040	111	features	object
2040	2040	113	technologies	object
2040	2040	172	features	object
2040	2040	189	features	object
2048	2048	532	features	object
2049	2049	111	features	object
2049	2049	113	technologies	object
2049	2049	172	features	object
2049	2049	189	features	object
2056	2056	111	features	object
2056	2056	113	technologies	object
2056	2056	172	features	object
2056	2056	186	technologies	object
2056	2056	189	features	object
2057	2057	518	features	object
2058	2058	110	technologies	object
2058	2058	544	features	object
2058	2058	558	features	object
2058	2058	576	features	object
2063	2063	111	features	object
2063	2063	113	technologies	object
2063	2063	172	features	object
2063	2063	186	technologies	object
2063	2063	189	features	object
2066	2066	110	technologies	object
2066	2066	510	features	object
2066	2066	522	features	object
2066	2066	528	features	object
2066	2066	531	features	object
2066	2066	565	features	object
2066	2066	574	features	object
2066	2066	579	features	object
2068	2068	113	technologies	object
2068	2068	172	features	object
2068	2068	193	features	object
2069	2069	110	technologies	object
2069	2069	510	features	object
2069	2069	522	features	object
2069	2069	528	features	object
2075	2075	110	technologies	object
2075	2075	522	features	object
2075	2075	574	features	object
2075	2075	589	features	object
2082	2082	111	features	object
2082	2082	158	features	object
2082	2082	172	features	object
2082	2082	189	features	object
2086	2086	111	features	object
2086	2086	158	features	object
2086	2086	172	features	object
2086	2086	189	features	object
2088	2088	158	features	object
2088	2088	172	features	object
2088	2088	189	features	object
2088	2088	196	features	object
2098	2098	113	technologies	object
2098	2098	154	features	object
2098	2098	167	features	object
2098	2098	187	features	object
2098	2098	189	features	object
2098	2098	195	features	object
2100	2100	158	features	object
2100	2100	172	features	object
2100	2100	184	features	object
2100	2100	187	features	object
2100	2100	191	features	object
2100	2100	196	features	object
2104	2104	162	features	object
2104	2104	187	features	object
2104	2104	193	features	object
2113	2113	162	features	object
2113	2113	189	features	object
2113	2113	196	features	object
2117	2117	113	technologies	object
2117	2117	154	features	object
2117	2117	167	features	object
2117	2117	178	features	object
2117	2117	187	features	object
2117	2117	189	features	object
2117	2117	195	features	object
2125	2125	158	features	object
2125	2125	172	features	object
2125	2125	189	features	object
2125	2125	196	features	object
2137	2137	162	features	object
2137	2137	187	features	object
2137	2137	193	features	object
2144	2144	158	features	object
2144	2144	172	features	object
2144	2144	184	features	object
2144	2144	187	features	object
2144	2144	191	features	object
2144	2144	196	features	object
2151	2151	162	features	object
2151	2151	187	features	object
2151	2151	193	features	object
3445	1237	162	features	object
3445	1237	172	features	object
3445	1237	187	features	object
3445	1237	191	features	object
3449	1237	162	features	object
3449	1237	172	features	object
3449	1237	187	features	object
3449	1237	191	features	object
3454	1237	162	features	object
3454	1237	172	features	object
3454	1237	187	features	object
3454	1237	191	features	object
3459	1237	162	features	object
3459	1237	172	features	object
3459	1237	187	features	object
3459	1237	191	features	object
3464	1237	162	features	object
3464	1237	172	features	object
3464	1237	187	features	object
3464	1237	191	features	object
3470	1237	162	features	object
3470	1237	172	features	object
3470	1237	187	features	object
3470	1237	191	features	object
3475	1237	162	features	object
3475	1237	172	features	object
3475	1237	187	features	object
3475	1237	191	features	object
3478	1237	162	features	object
3478	1237	172	features	object
3478	1237	187	features	object
3478	1237	191	features	object
3483	1237	162	features	object
3483	1237	172	features	object
3483	1237	187	features	object
3483	1237	191	features	object
3489	1237	162	features	object
3489	1237	172	features	object
3489	1237	187	features	object
3489	1237	191	features	object
3494	1237	162	features	object
3494	1237	172	features	object
3494	1237	187	features	object
3494	1237	191	features	object
3500	1237	162	features	object
3500	1237	172	features	object
3500	1237	187	features	object
3500	1237	191	features	object
3505	1237	162	features	object
3505	1237	172	features	object
3505	1237	187	features	object
3505	1237	191	features	object
3509	1237	162	features	object
3509	1237	172	features	object
3509	1237	187	features	object
