61	54	folder	fw1213	/products/football/apparel/	\N	1345011840	1460214806	1	\N	\N	0
62	54	folder	ss12	/products/football/apparel/	\N	1337155483	1460214806	1	\N	\N	0
63	4	folder	runnning	/products/	\N	1345011925	1460214806	1	\N	\N	0
64	58	folder	ss13	/products/runnning/apparel/	\N	1345012026	1460214806	1	\N	\N	0
65	63	folder	shoes	/products/runnning/	\N	1345012120	1460214806	1	\N	\N	0
67	64	folder	runlight	/products/runnning/apparel/ss13/	\N	1345012060	1460214806	1	\N	\N	0
68	65	folder	fw1213	/products/runnning/shoes/	\N	1345013022	1460214806	1	\N	\N	0
69	65	folder	ss12	/products/runnning/shoes/	\N	1345012750	1460214806	1	\N	\N	0
70	54	folder	ss13	/products/football/apparel/	\N	1345013204	1460214806	1	\N	\N	0
71	65	folder	ss13	/products/runnning/shoes/	\N	1345012815	1460214806	1	\N	\N	0
77	60	folder	fw1213	/products/indoor/shoes/	\N	1345040239	1460214806	1	\N	\N	0
90	5	image	04_01_i-shape.png	/technolgies/running/	image/png	1325684260	1460569058	0	\N	a:3:{s:10:"imageWidth";i:299;s:11:"imageHeight";i:199;s:25:"imageDimensionsCalculated";b:1;}	0
92	5	image	01_01_quick-lace-system.png	/technolgies/running/	image/png	1325684259	1460214884	0	\N	a:3:{s:10:"imageWidth";i:301;s:11:"imageHeight";i:201;s:25:"imageDimensionsCalculated";b:1;}	0
93	5	image	03_01_super-shape.png	/technolgies/running/	image/png	1325684260	1460214884	0	\N	a:3:{s:10:"imageWidth";i:301;s:11:"imageHeight";i:201;s:25:"imageDimensionsCalculated";b:1;}	0
96	5	image	06_01_pro-cushion.png	/technolgies/running/	image/png	1325684261	1460214884	0	\N	a:3:{s:10:"imageWidth";i:301;s:11:"imageHeight";i:201;s:25:"imageDimensionsCalculated";b:1;}	0
97	5	image	05_01_b-shape.png	/technolgies/running/	image/png	1325684261	1460214884	0	\N	a:3:{s:10:"imageWidth";i:298;s:11:"imageHeight";i:199;s:25:"imageDimensionsCalculated";b:1;}	0
100	5	image	08-a_01_pro-wrap.png	/technolgies/running/	image/png	1325684262	1460214884	0	\N	a:3:{s:10:"imageWidth";i:301;s:11:"imageHeight";i:201;s:25:"imageDimensionsCalculated";b:1;}	0
102	5	image	09-a_01_wrap.png	/technolgies/running/	image/png	1325684263	1460214884	0	\N	a:3:{s:10:"imageWidth";i:301;s:11:"imageHeight";i:201;s:25:"imageDimensionsCalculated";b:1;}	0
103	5	image	07_01_cushion-fit.png	/technolgies/running/	image/png	1325684262	1460214884	0	\N	a:3:{s:10:"imageWidth";i:301;s:11:"imageHeight";i:201;s:25:"imageDimensionsCalculated";b:1;}	0
107	5	image	10_01_pro-tect.png	/technolgies/running/	image/png	1325684263	1460214884	0	\N	a:3:{s:10:"imageWidth";i:301;s:11:"imageHeight";i:201;s:25:"imageDimensionsCalculated";b:1;}	0
108	5	image	11_01_pro-grip.png	/technolgies/running/	image/png	1325684264	1460214884	0	\N	a:3:{s:10:"imageWidth";i:301;s:11:"imageHeight";i:201;s:25:"imageDimensionsCalculated";b:1;}	0
111	5	image	13_01_easy-grip.png	/technolgies/running/	image/png	1325684265	1460214884	0	\N	a:3:{s:10:"imageWidth";i:301;s:11:"imageHeight";i:201;s:25:"imageDimensionsCalculated";b:1;}	0
112	5	image	14_01_pro-bridge.png	/technolgies/running/	image/png	1325684265	1460214884	0	\N	a:3:{s:10:"imageWidth";i:301;s:11:"imageHeight";i:201;s:25:"imageDimensionsCalculated";b:1;}	0
113	5	image	12_01_dura-grip.png	/technolgies/running/	image/png	1325684264	1460214884	0	\N	a:3:{s:10:"imageWidth";i:302;s:11:"imageHeight";i:201;s:25:"imageDimensionsCalculated";b:1;}	0
116	5	image	15_01_control-bridge.png	/technolgies/running/	image/png	1325684266	1460214884	0	\N	a:3:{s:10:"imageWidth";i:301;s:11:"imageHeight";i:201;s:25:"imageDimensionsCalculated";b:1;}	0
117	53	image	beach_camp_78331_multicolor.png	/products/volleyball/balls/ss12/	image/png	1329732626	1460215764	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:900;s:25:"imageDimensionsCalculated";b:1;}	0
119	53	image	bv1000_62257_green-yellow.png	/products/volleyball/balls/ss12/	image/png	1329732643	1460215793	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:913;s:25:"imageDimensionsCalculated";b:1;}	0
120	53	image	beach_volley_185627_yellow-purple.png	/products/volleyball/balls/ss12/	image/png	1329732640	1460215794	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:900;s:25:"imageDimensionsCalculated";b:1;}	0
121	53	image	beach_star_149396_purple-white-black.png	/products/volleyball/balls/ss12/	image/png	1329732633	1460215839	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:900;s:25:"imageDimensionsCalculated";b:1;}	0
122	53	image	beach_tec_149237_blue-light-white.png	/products/volleyball/balls/ss12/	image/png	1329732636	1460215840	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:900;s:25:"imageDimensionsCalculated";b:1;}	0
123	53	image	beach_top_55228_blue-light-yellow-white.png	/products/volleyball/balls/ss12/	image/png	1329732638	1460215841	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:900;s:25:"imageDimensionsCalculated";b:1;}	0
124	53	image	mp50_75772_blue-red-white.png	/products/volleyball/balls/ss12/	image/png	1329732649	1460215842	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:890;s:25:"imageDimensionsCalculated";b:1;}	0
125	53	image	mp100_67193_blue-yellow-white.png	/products/volleyball/balls/ss12/	image/png	1329732657	1460215844	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:898;s:25:"imageDimensionsCalculated";b:1;}	0
126	53	image	mp200_149238_blue-yellow.png	/products/volleyball/balls/ss12/	image/png	1329732661	1460215845	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:897;s:25:"imageDimensionsCalculated";b:1;}	0
127	53	image	mp150_149239_blue-yellow.png	/products/volleyball/balls/ss12/	image/png	1329732659	1460215846	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:894;s:25:"imageDimensionsCalculated";b:1;}	0
128	53	image	bv1000_62257_orange-white-blue.png	/products/volleyball/balls/ss12/	image/png	1329732646	1460215847	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:885;s:25:"imageDimensionsCalculated";b:1;}	0
130	53	image	mp-lw_137213_blue-yellow-white.png	/products/volleyball/balls/ss12/	image/png	1329732666	1460215848	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:892;s:25:"imageDimensionsCalculated";b:1;}	0
132	53	image	mp250_149238_blue-yellow.png	/products/volleyball/balls/ss12/	image/png	1329732663	1460215849	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:900;s:25:"imageDimensionsCalculated";b:1;}	0
133	53	image	mp-s_137212_blue-yellow-silver.png	/products/volleyball/balls/ss12/	image/png	1329732668	1460215851	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:900;s:25:"imageDimensionsCalculated";b:1;}	0
134	52	image	force_10_185566_blue-black-silver.png	/products/football/hardgods/balls/ss12/	image/png	1329739542	1460215852	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:897;s:25:"imageDimensionsCalculated";b:1;}	0
135	52	image	force_10_185566_white-black-green_lime.png	/products/football/hardgods/balls/ss12/	image/png	1329739543	1460215853	0	\N	a:4:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:885;s:25:"imageDimensionsCalculated";b:1;s:10:"thumbnails";N;}	0
136	52	image	force_10_185566_black-orange-yellow.png	/products/football/hardgods/balls/ss12/	image/png	1329739542	1460215854	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:904;s:25:"imageDimensionsCalculated";b:1;}	0
139	52	image	force_30_185099_yellow-black-silver.png	/products/football/hardgods/balls/ss12/	image/png	1329739546	1460215855	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:895;s:25:"imageDimensionsCalculated";b:1;}	0
140	52	image	force_30_185099_black-orange-silver.png	/products/football/hardgods/balls/ss12/	image/png	1329739544	1460215856	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:907;s:25:"imageDimensionsCalculated";b:1;}	0
141	52	image	force_100_185454_white-black-red-silver.png	/products/football/hardgods/balls/ss12/	image/png	1329739547	1460215857	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:902;s:25:"imageDimensionsCalculated";b:1;}	0
142	52	image	force_30_185099_green-black-silver.png	/products/football/hardgods/balls/ss12/	image/png	1329739545	1460215858	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:893;s:25:"imageDimensionsCalculated";b:1;}	0
143	52	image	force_30_185099_white-black-blue-yellow.png	/products/football/hardgods/balls/ss12/	image/png	1329739545	1460215859	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:899;s:25:"imageDimensionsCalculated";b:1;}	0
145	52	image	force_290_lite_185103_white-orange-black-silver.png	/products/football/hardgods/balls/ss12/	image/png	1329739548	1460215860	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:895;s:25:"imageDimensionsCalculated";b:1;}	0
146	52	image	force_1000_185436_white-black-green-blue.png	/products/football/hardgods/balls/ss12/	image/png	1329739549	1460215861	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:910;s:25:"imageDimensionsCalculated";b:1;}	0
147	52	image	force_300_185451_white-black-blue-silver.png	/products/football/hardgods/balls/ss12/	image/png	1329739548	1460215862	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:893;s:25:"imageDimensionsCalculated";b:1;}	0
148	52	image	force_3000_185425_white-black-red-blue.png	/products/football/hardgods/balls/ss12/	image/png	1329739550	1460215864	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:902;s:25:"imageDimensionsCalculated";b:1;}	0
149	52	image	force_fs50_185501_yellow-blue-silver.png	/products/football/hardgods/balls/ss12/	image/png	1329739552	1460215864	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:897;s:25:"imageDimensionsCalculated";b:1;}	0
150	52	image	force_mini_185573_black-orange-yellow.png	/products/football/hardgods/balls/ss12/	image/png	1329739555	1460215866	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:897;s:25:"imageDimensionsCalculated";b:1;}	0
151	52	image	force_fs100_185498_orange-blue-silver.png	/products/football/hardgods/balls/ss12/	image/png	1329739553	1460215867	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:892;s:25:"imageDimensionsCalculated";b:1;}	0
152	52	image	force_indoor_185458_yellow-black.png	/products/football/hardgods/balls/ss12/	image/png	1329739554	1460215868	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:889;s:25:"imageDimensionsCalculated";b:1;}	0
153	52	image	force_fs50_lw_185503_yellow-black-silver.png	/products/football/hardgods/balls/ss12/	image/png	1329739552	1460215869	0	\N	a:4:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:904;s:25:"imageDimensionsCalculated";b:1;s:10:"thumbnails";N;}	0
155	52	image	indoor_felt_76893_yellow-black.png	/products/football/hardgods/balls/ss12/	image/png	1329739558	1460215870	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:904;s:25:"imageDimensionsCalculated";b:1;}	0
156	52	image	force_mini_185573_blue-black-silver.png	/products/football/hardgods/balls/ss12/	image/png	1329739556	1460215871	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:889;s:25:"imageDimensionsCalculated";b:1;}	0
157	52	image	force_multiground_185491_orange-black.png	/products/football/hardgods/balls/ss12/	image/png	1329739557	1460215872	1	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:901;s:25:"imageDimensionsCalculated";b:1;}	0
158	52	image	force_mini_185573_white-black-green.png	/products/football/hardgods/balls/ss12/	image/png	1329739556	1460215873	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:905;s:25:"imageDimensionsCalculated";b:1;}	0
159	52	image	team_350_lite_hs_185511_white-black-red.png	/products/football/hardgods/balls/ss12/	image/png	1329739561	1460215874	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:897;s:25:"imageDimensionsCalculated";b:1;}	0
160	52	image	team_training_185109_white-black.png	/products/football/hardgods/balls/ss12/	image/png	1329739562	1460215876	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:896;s:25:"imageDimensionsCalculated";b:1;}	0
161	52	image	team_pro_185508_white-black.png	/products/football/hardgods/balls/ss12/	image/png	1329739561	1460215877	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:896;s:25:"imageDimensionsCalculated";b:1;}	0
162	52	image	team_290_lite_hs_185512_white-black-yellow.png	/products/football/hardgods/balls/ss12/	image/png	1329739560	1460215878	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:898;s:25:"imageDimensionsCalculated";b:1;}	0
163	52	image	team_290_lite_hs_185512_white-black-blue.png	/products/football/hardgods/balls/ss12/	image/png	1329739559	1460215879	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:896;s:25:"imageDimensionsCalculated";b:1;}	0
164	55	image	game_185631_orange-black.png	/products/handball/balls/ss12/	image/png	1329746274	1460215881	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:924;s:25:"imageDimensionsCalculated";b:1;}	0
165	55	image	all_court_185630_navy-blue-blue.png	/products/handball/balls/ss12/	image/png	1329746263	1460215882	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:900;s:25:"imageDimensionsCalculated";b:1;}	0
166	55	image	game_185631_lime-green-black.png	/products/handball/balls/ss12/	image/png	1329746272	1460215883	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:915;s:25:"imageDimensionsCalculated";b:1;}	0
167	55	image	all_court_185630_yellow-blue.png	/products/handball/balls/ss12/	image/png	1329746267	1460215884	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:900;s:25:"imageDimensionsCalculated";b:1;}	0
168	55	image	game_185631_blue-orange.png	/products/handball/balls/ss12/	image/png	1329746269	1460215885	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:900;s:25:"imageDimensionsCalculated";b:1;}	0
169	56	image	force_30_hs_185610_white-black.png	/products/football/hardgods/shinguards/ss12/	image/png	1329749028	1460215887	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1933;s:25:"imageDimensionsCalculated";b:1;}	0
170	56	image	force_30_hs_185610_blue-white.png	/products/football/hardgods/shinguards/ss12/	image/png	1329749026	1460215888	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1957;s:25:"imageDimensionsCalculated";b:1;}	0
171	55	image	super_grip_185629_white-red-navy-blue.png	/products/handball/balls/ss12/	image/png	1329746280	1460215889	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:900;s:25:"imageDimensionsCalculated";b:1;}	0
172	55	image	indoor_court_185632_blue-orange.png	/products/handball/balls/ss12/	image/png	1329746277	1460215890	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:898;s:25:"imageDimensionsCalculated";b:1;}	0
173	55	image	supreme_grip_185628_white-navy-blue-red.png	/products/handball/balls/ss12/	image/png	1329746283	1460215892	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:900;s:25:"imageDimensionsCalculated";b:1;}	0
174	56	image	force_300_hs_185603_black-white-silver.png	/products/football/hardgods/shinguards/ss12/	image/png	1329749040	1460215893	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:2888;s:25:"imageDimensionsCalculated";b:1;}	0
175	56	image	force_100_fs_185608_red-white-black.png	/products/football/hardgods/shinguards/ss12/	image/png	1329749038	1460215895	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:2761;s:25:"imageDimensionsCalculated";b:1;}	0
176	56	image	force_100_fs_185608_black-white-lime_green.png	/products/football/hardgods/shinguards/ss12/	image/png	1329749036	1460215897	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:2671;s:25:"imageDimensionsCalculated";b:1;}	0
177	56	image	force_50_fs_185609_black-white-red.png	/products/football/hardgods/shinguards/ss12/	image/png	1329749034	1460215898	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1598;s:25:"imageDimensionsCalculated";b:1;}	0
178	56	image	force_50_fs_185609_black-white-lime_green.png	/products/football/hardgods/shinguards/ss12/	image/png	1329749031	1460215900	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1585;s:25:"imageDimensionsCalculated";b:1;}	0
179	56	image	force_300_hs_185603_blue-black-white.png	/products/football/hardgods/shinguards/ss12/	image/png	1329749042	1460215901	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:2866;s:25:"imageDimensionsCalculated";b:1;}	0
180	56	image	force_500_fs_185599_black-white-blue.png	/products/football/hardgods/shinguards/ss12/	image/png	1329749046	1460215903	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:2246;s:25:"imageDimensionsCalculated";b:1;}	0
181	56	image	force_1000_hs_185593_black-white-silver.png	/products/football/hardgods/shinguards/ss12/	image/png	1329749051	1460215904	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:2169;s:25:"imageDimensionsCalculated";b:1;}	0
182	56	image	force_500_fs_185599_black-white-yellow.png	/products/football/hardgods/shinguards/ss12/	image/png	1329749048	1460215906	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:2657;s:25:"imageDimensionsCalculated";b:1;}	0
183	56	image	force_300_hs_185603_white-lime_green-black.png	/products/football/hardgods/shinguards/ss12/	image/png	1329749044	1460215908	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:2854;s:25:"imageDimensionsCalculated";b:1;}	0
184	56	image	force_3000_hs_185589_chrome-lime_green-black.png	/products/football/hardgods/shinguards/ss12/	image/png	1329749055	1460215909	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:2810;s:25:"imageDimensionsCalculated";b:1;}	0
185	56	image	force_light_185595_black-red-white.png	/products/football/hardgods/shinguards/ss12/	image/png	1329749057	1460215911	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:2300;s:25:"imageDimensionsCalculated";b:1;}	0
188	50	image	force_30_bg_jr_185556_lime-green-black-white.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749243	1460215912	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1371;s:25:"imageDimensionsCalculated";b:1;}	0
189	50	image	force_300_ag_185544_blue-black-silver_palm.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749256	1460215913	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1312;s:25:"imageDimensionsCalculated";b:1;}	0
190	50	image	force_30_bg_jr_185556_palm.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749248	1460215914	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1133;s:25:"imageDimensionsCalculated";b:1;}	0
191	50	image	force_300_ag_185544_blue-black-silver.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749253	1460215915	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1357;s:25:"imageDimensionsCalculated";b:1;}	0
192	50	image	force_30_bg_jr_185556_orange-black-white.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749246	1460215916	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1394;s:25:"imageDimensionsCalculated";b:1;}	0
193	50	image	force_30_bg_jr_185556_red-black-white.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749251	1460215917	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1456;s:25:"imageDimensionsCalculated";b:1;}	0
194	50	image	force_500_pg_jr_185524_lime-green-black-white_palm.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749269	1460215919	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1452;s:25:"imageDimensionsCalculated";b:1;}	0
195	50	image	force_300_ag_185544_red-black-white_palm.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749263	1460215920	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1353;s:25:"imageDimensionsCalculated";b:1;}	0
196	50	image	force_1000_fs_185484_lime-green-black-white.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749271	1460215921	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1462;s:25:"imageDimensionsCalculated";b:1;}	0
197	50	image	force_500_pg_jr_185524_lime-green-black-white.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749267	1460215922	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1475;s:25:"imageDimensionsCalculated";b:1;}	0
198	50	image	force_300_ag_185544_red-black-white.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749258	1460215923	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1307;s:25:"imageDimensionsCalculated";b:1;}	0
199	50	image	force_1000_pg_185505_blue-black-white_palm.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749279	1460215924	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1248;s:25:"imageDimensionsCalculated";b:1;}	0
200	50	image	force_1000_pg_185505_yellow-black-white_palm.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749284	1460215925	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1248;s:25:"imageDimensionsCalculated";b:1;}	0
201	50	image	force_1000_fs_185484_lime-green-black-white_palm.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749274	1460215926	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1243;s:25:"imageDimensionsCalculated";b:1;}	0
202	50	image	force_1000_pg_185505_yellow-black-white.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749281	1460215927	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1537;s:25:"imageDimensionsCalculated";b:1;}	0
203	50	image	force_1000_pg_185505_blue-black-white.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749276	1460215928	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1442;s:25:"imageDimensionsCalculated";b:1;}	0
204	50	image	force_3000_fs_185426_red-black-white_palm.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749293	1460215929	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1217;s:25:"imageDimensionsCalculated";b:1;}	0
205	50	image	force_3000_pg_185463_blue-black-white_palm.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749299	1460215930	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1235;s:25:"imageDimensionsCalculated";b:1;}	0
206	50	image	force_3000_pg_185463_blue-black-white.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749297	1460215931	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1505;s:25:"imageDimensionsCalculated";b:1;}	0
207	50	image	force_3000_fs_185426_red-black-white.png	/products/football/hardgods/goalkeeper-gloves/ss12/	image/png	1329749289	1460215933	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:1442;s:25:"imageDimensionsCalculated";b:1;}	0
208	49	image	college_117860_brown-beige-black.png	/products/basketball/balls/ss12/	image/png	1329815730	1460215934	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:913;s:25:"imageDimensionsCalculated";b:1;}	0
209	49	image	competition_mini_117885_brown-black.png	/products/basketball/balls/ss12/	image/png	1329815732	1460215935	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:600;s:25:"imageDimensionsCalculated";b:1;}	0
210	49	image	competition_mini_117885_blue-light-black.png	/products/basketball/balls/ss12/	image/png	1329815731	1460215936	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:600;s:25:"imageDimensionsCalculated";b:1;}	0
211	49	image	competition_185616_brown-black-gold.png	/products/basketball/balls/ss12/	image/png	1329815733	1460215937	0	\N	a:3:{s:10:"imageWidth";i:900;s:11:"imageHeight";i:912;s:25:"imageDimensionsCalculated";b:1;}	0
