1180	12	Product	\N	\N	 	\N	\N	,m,w,	,932,	\N	\N	\N	,131,10700,	,black,white,	,132,148,934,	\N	\N	\N	\N	\N
1181	12	Product	185606	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,131,10700,	\N	\N	\N	\N	\N	\N	\N
1182	12	Product	185606	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,131,10700,	,black,yellow,	\N	\N	\N	\N	\N	\N
1183	12	Product	\N	\N	 	\N	\N	,m,w,	,932,	\N	\N	\N	,127,10700,	,black,blue,white,	,132,148,166,	\N	\N	\N	\N	\N
1186	12	Product	\N	\N	 	\N	\N	,m,w,	,932,	\N	\N	\N	,131,10700,	,black,white,	,132,148,934,	\N	\N	\N	\N	\N
1188	12	Product	185590	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1190	12	Product	\N	\N	 	\N	\N	,b,g,	,932,	\N	\N	\N	,131,10700,	,black,blue,white,	,132,148,934,	\N	\N	\N	\N	\N
1191	12	Product	\N	\N	 	\N	\N	,b,g,	,932,	\N	\N	\N	,127,10700,	,black,blue,white,	,132,148,166,	\N	\N	\N	\N	\N
1192	12	Product	185594	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1194	12	Product	\N	\N	 	\N	\N	,b,g,	,932,	\N	\N	\N	,131,10700,	,black,blue,white,	,132,148,934,	\N	\N	\N	\N	\N
1195	12	Product	185598	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1196	12	Product	185598	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,red,	\N	\N	\N	\N	\N	\N
1197	12	Product	\N	\N	 	\N	\N	,b,g,	,932,	\N	\N	\N	,127,10700,	,black,blue,white,	,132,148,166,	\N	\N	\N	\N	\N
1199	12	Product	185588	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1200	12	Product	\N	\N	 	\N	\N	,b,g,	,932,	\N	\N	\N	,131,10700,	,black,white,	,132,148,166,	\N	\N	\N	\N	\N
1201	12	Product	185598	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,white,	\N	\N	\N	\N	\N	\N
1202	12	Product	\N	\N	 	\N	\N	,m,w,	,932,	\N	\N	\N	,127,10700,	,black,blue,white,	,132,148,166,	\N	\N	\N	\N	\N
1204	12	Product	185586	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1206	12	Product	\N	\N	 	\N	\N	,m,w,	,932,	\N	\N	\N	,127,10700,	,black,blue,white,	,132,148,166,	\N	\N	\N	\N	\N
1207	12	Product	\N	\N	 	\N	\N	,b,g,	,932,	\N	\N	\N	,131,10700,	,black,white,	,132,148,166,	\N	\N	\N	\N	\N
1208	12	Product	185598	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,blue,	\N	\N	\N	\N	\N	\N
1209	12	Product	185585	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1211	12	Product	\N	\N	 	\N	\N	,b,g,	,932,	\N	\N	\N	,127,10700,	,black,blue,white,	,132,148,166,	\N	\N	\N	\N	\N
1213	12	Product	185598	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,lime,	\N	\N	\N	\N	\N	\N
1214	12	Product	\N	\N	 	\N	\N	,m,w,	,932,	\N	\N	\N	,131,10700,	,black,white,	,132,148,166,	\N	\N	\N	\N	\N
1215	12	Product	\N	\N	 	\N	\N	,b,g,	,932,	\N	\N	\N	,127,10700,	,black,blue,white,	,132,148,166,	\N	\N	\N	\N	\N
1216	12	Product	185586	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,white,	\N	\N	\N	\N	\N	\N
1217	12	Product	\N	\N	 	\N	\N	,m,w,	,932,	\N	\N	\N	,127,10700,	,black,blue,white,	,132,148,166,	\N	\N	\N	\N	\N
1218	12	Product	185586	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,lime,	\N	\N	\N	\N	\N	\N
1219	12	Product	185614	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,131,10700,	\N	\N	\N	\N	\N	\N	\N
1220	12	Product	185586	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,red,	\N	\N	\N	\N	\N	\N
1221	12	Product	\N	\N	 	\N	\N	,m,w,	,932,	\N	\N	\N	,131,10700,	,black,white,	,132,148,166,	\N	\N	\N	\N	\N
1222	12	Product	\N	\N	 	\N	\N	,m,w,	,932,	\N	\N	\N	,127,10700,	,black,blue,white,	,132,148,166,	\N	\N	\N	\N	\N
1223	12	Product	185586	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,blue,	\N	\N	\N	\N	\N	\N
1224	12	Product	185592	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1226	12	Product	185594	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,red,	\N	\N	\N	\N	\N	\N
1227	12	Product	\N	\N	 	\N	\N	,b,g,	,932,	\N	\N	\N	,127,10700,	,black,blue,white,	,132,148,166,	\N	\N	\N	\N	\N
1228	12	Product	185594	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,blue,	\N	\N	\N	\N	\N	\N
1229	12	Product	185585	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,white,	\N	\N	\N	\N	\N	\N
1230	12	Product	\N	\N	 	\N	\N	,b,g,	,932,	\N	\N	\N	,131,10700,	,black,white,	,132,148,166,	\N	\N	\N	\N	\N
1231	12	Product	185594	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,lime,	\N	\N	\N	\N	\N	\N
1232	12	Product	\N	\N	 	\N	\N	,b,g,	,932,	\N	\N	\N	,127,10700,	,black,blue,white,	,132,148,166,	\N	\N	\N	\N	\N
1234	12	Product	\N	\N	 	\N	\N	,b,g,	,932,	\N	\N	\N	,131,10700,	,black,white,	,132,148,166,	\N	\N	\N	\N	\N
1236	12	Product	\N	\N	 	\N	\N	,m,w,	,932,	\N	\N	\N	,131,10700,	,black,white,	,132,148,934,	\N	\N	\N	\N	\N
1237	12	Product	\N	\N	 	\N	\N	,m,w,	,932,	,162,172,187,191,	\N	\N	,10700,	,blue,white,	,132,148,166,140,161,	\N	\N	\N	\N	\N
1238	12	Product	185601	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1239	12	Product	185601	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,white,	\N	\N	\N	\N	\N	\N
1240	12	Product	185612	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,131,10700,	\N	\N	\N	\N	\N	\N	\N
1242	12	Product	\N	\N	 	\N	\N	,m,w,	,932,	\N	\N	\N	,131,10700,	,black,white,	,132,148,934,	\N	\N	\N	\N	\N
1243	12	Product	\N	\N	 	\N	\N	,m,w,	,932,	,162,172,187,191,	\N	\N	,10700,	,blue,white,	,132,148,166,140,161,	\N	\N	\N	\N	\N
1244	12	Product	185614	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,131,10700,	,black,red,	\N	\N	\N	\N	\N	\N
1247	12	Product	\N	\N	 	\N	\N	,m,w,	,932,	\N	\N	\N	,131,10700,	,black,white,	,132,148,166,	\N	\N	\N	\N	\N
1250	12	Product	\N	\N	 	\N	\N	,m,w,	,932,	\N	\N	\N	,131,10700,	,black,white,	,132,148,166,	\N	\N	\N	\N	\N
1252	12	Product	\N	\N	 	\N	\N	,m,w,	,932,	,162,172,187,191,	\N	\N	,10700,	,lime,black,	,132,148,166,140,161,	\N	\N	\N	\N	\N
1253	12	Product	\N	\N	 	\N	\N	,m,w,	,932,	\N	\N	\N	,127,10700,	,black,blue,white,	,132,148,934,	\N	\N	\N	\N	\N
1256	12	Product	\N	\N	 	\N	\N	,m,w,	,932,	\N	\N	\N	,127,10700,	,black,blue,white,	,132,148,934,	\N	\N	\N	\N	\N
1257	12	Product	185612	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,131,10700,	,black,blue,	\N	\N	\N	\N	\N	\N
1258	12	Product	\N	\N	 	\N	\N	,b,g,	,932,	\N	\N	\N	,127,10700,	,black,blue,white,	,132,148,934,	\N	\N	\N	\N	\N
1260	12	Product	\N	\N	 	\N	\N	,b,g,	,932,	\N	\N	\N	,127,10700,	,black,blue,white,	,132,148,934,	\N	\N	\N	\N	\N
1261	12	Product	185588	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,lime,	\N	\N	\N	\N	\N	\N
1268	12	Product	185596	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1271	12	Product	185608	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1272	12	Product	185608	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	,black,white,lime,	\N	\N	\N	\N	\N	\N
1273	12	Product	185589	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1274	12	Product	185588	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,blue,	\N	\N	\N	\N	\N	\N
1275	12	Product	185573	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1276	12	Product	185573	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	,black,blue,	\N	\N	\N	\N	\N	\N
1278	12	Product	185608	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	,black,white,red,	\N	\N	\N	\N	\N	\N
1279	12	Product	185498	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1280	12	Product	185590	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,lime,	\N	\N	\N	\N	\N	\N
1281	12	Product	185512	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,131,10700,	\N	\N	\N	\N	\N	\N	\N
1282	12	Product	185512	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,131,10700,	,black,blue,white,	\N	\N	\N	\N	\N	\N
1283	12	Product	185573	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	,black,Orange,yellow,	\N	\N	\N	\N	\N	\N
1284	12	Product	185099	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1285	12	Product	185596	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,white,	\N	\N	\N	\N	\N	\N
1286	12	Product	185573	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	,white,black,green,	\N	\N	\N	\N	\N	\N
1287	12	Product	185512	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,131,10700,	,black,white,yellow,	\N	\N	\N	\N	\N	\N
1288	12	Product	185491	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1289	12	Product	185590	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,blue,	\N	\N	\N	\N	\N	\N
1290	12	Product	185608	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1291	12	Product	185596	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,lime,	\N	\N	\N	\N	\N	\N
1293	12	Product	185596	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,red,	\N	\N	\N	\N	\N	\N
1294	12	Product	185610	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1295	12	Product	185610	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	,blue,white,	\N	\N	\N	\N	\N	\N
1297	12	Product	76893	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,10700,	\N	\N	\N	\N	\N	\N	\N
1298	12	Product	185603	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1299	12	Product	185556	\N	 	\N	\N	,b,	,253,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1300	12	Product	185610	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	,black,white,	\N	\N	\N	\N	\N	\N
1301	12	Product	185458	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1302	12	Product	185595	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1304	12	Product	185593	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1305	12	Product	185544	\N	 	\N	\N	,m,	,253,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1306	12	Product	185566	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1307	12	Product	185511	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,131,10700,	\N	\N	\N	\N	\N	\N	\N
1308	12	Product	185511	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,131,10700,	,black,white,red,	\N	\N	\N	\N	\N	\N
1309	12	Product	185599	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1310	12	Product	185103	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1311	12	Product	185426	\N	 	\N	\N	,m,	,253,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1312	12	Product	185596	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,blue,	\N	\N	\N	\N	\N	\N
1313	12	Product	185099	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	,Orange,black,	\N	\N	\N	\N	\N	\N
1314	12	Product	185595	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	,red,black,white,	\N	\N	\N	\N	\N	\N
1316	12	Product	185603	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	,white,black,lime,	\N	\N	\N	\N	\N	\N
1317	12	Product	185463	\N	 	\N	\N	,m,	,253,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1318	12	Product	185566	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	,black,yellow,Orange,	\N	\N	\N	\N	\N	\N
1319	12	Product	185590	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,red,	\N	\N	\N	\N	\N	\N
1320	12	Product	185498	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	,Orange,blue,	\N	\N	\N	\N	\N	\N
1321	12	Product	185566	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	,black,blue,	\N	\N	\N	\N	\N	\N
1322	12	Product	185592	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,white,	\N	\N	\N	\N	\N	\N
1323	12	Product	185524	\N	 	\N	\N	,b,	,253,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1324	12	Product	185566	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	,black,white,green,	\N	\N	\N	\N	\N	\N
1325	12	Product	76893	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,10700,	,black,yellow,	\N	\N	\N	\N	\N	\N
1326	12	Product	185099	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	,black,yellow,	\N	\N	\N	\N	\N	\N
1327	12	Product	185491	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	,black,Orange,	\N	\N	\N	\N	\N	\N
1328	12	Product	185451	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1329	12	Product	185592	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,blue,	\N	\N	\N	\N	\N	\N
1330	12	Product	185099	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	,lime,black,	\N	\N	\N	\N	\N	\N
1331	12	Product	185505	\N	 	\N	\N	,m,	,253,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1332	12	Product	185592	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,lime,	\N	\N	\N	\N	\N	\N
1333	12	Product	185501	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1335	12	Product	185484	\N	 	\N	\N	,m,	,253,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1336	12	Product	185508	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,131,10700,	\N	\N	\N	\N	\N	\N	\N
1337	12	Product	185508	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,131,10700,	,black,white,	\N	\N	\N	\N	\N	\N
1338	12	Product	185436	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1340	12	Product	185608	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	,black,red,white,	\N	\N	\N	\N	\N	\N
1341	12	Product	185458	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	,black,yellow,	\N	\N	\N	\N	\N	\N
1342	12	Product	185109	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,131,10700,	\N	\N	\N	\N	\N	\N	\N
1343	12	Product	185099	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	,black,blue,white,	\N	\N	\N	\N	\N	\N
1345	12	Product	185109	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,131,10700,	,black,white,	\N	\N	\N	\N	\N	\N
1346	12	Product	185586	\N	 	\N	\N	,m,w,b,g,	,495,	\N	\N	\N	,127,10700,	,black,lime,	\N	\N	\N	\N	\N	\N
1347	12	Product	185503	\N	 	\N	\N	,b,g,	,250,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1348	12	Product	185503	\N	 	\N	\N	,b,g,	,250,	\N	\N	\N	,127,10700,	,black,yellow,	\N	\N	\N	\N	\N	\N
1349	12	Product	185608	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	,black,white,lime,	\N	\N	\N	\N	\N	\N
1350	12	Product	185454	\N	 	\N	\N	,w,m,b,g,	,250,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1351	12	Product	185454	\N	 	\N	\N	,w,m,b,g,	,250,	\N	\N	\N	,127,10700,	,white,black,red,silver,	\N	\N	\N	\N	\N	\N
1354	12	Product	185451	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	,white,black,blue,silver,	\N	\N	\N	\N	\N	\N
1355	12	Product	185603	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	,black,white,silver,	\N	\N	\N	\N	\N	\N
1357	12	Product	185425	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	\N	\N	\N	\N	\N	\N	\N
1358	12	Product	185425	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	,white,black,blue,red,	\N	\N	\N	\N	\N	\N
1359	12	Product	185103	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	,black,white,Orange,silver,	\N	\N	\N	\N	\N	\N
1361	12	Product	185599	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	,black,white,blue,	\N	\N	\N	\N	\N	\N
1363	12	Product	185501	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	,blue,yellow,	\N	\N	\N	\N	\N	\N
1364	12	Product	185599	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	,black,white,yellow,	\N	\N	\N	\N	\N	\N
1365	12	Product	185436	\N	 	\N	\N	,m,w,b,g,	,250,	\N	\N	\N	,127,10700,	,black,white,blue,green,	\N	\N	\N	\N	\N	\N
1366	12	Product	185603	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	,black,white,blue,	\N	\N	\N	\N	\N	\N
1367	12	Product	185593	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	,black,silver,white,	\N	\N	\N	\N	\N	\N
1368	12	Product	185589	\N	 	\N	\N	,m,	,256,	\N	\N	\N	,127,10700,	,lime,silver,black,	\N	\N	\N	\N	\N	\N
1370	12	Product	185544	\N	 	\N	\N	,m,	,253,	\N	\N	\N	,127,10700,	,blue,black,silver,	\N	\N	\N	\N	\N	\N
1371	12	Product	185544	\N	 	\N	\N	,m,	,253,	\N	\N	\N	,127,10700,	,red,black,white,	\N	\N	\N	\N	\N	\N
1372	12	Product	192625	\N	 	\N	\N	,w,	,129,	,111,172,189,	,186,113,	\N	,10700,	\N	,132,136,140,144,180,	\N	\N	\N	\N	\N
1373	12	Product	192625	\N	 	\N	\N	,w,	,129,	,111,172,189,	,186,113,	\N	,10700,	,black,silver,fuchsia,	,132,136,140,144,180,	\N	\N	\N	\N	\N
1374	12	Product	149395	\N	 	\N	\N	,g,b,w,m,	,240,	\N	\N	\N	,10700,	\N	\N	\N	\N	\N	\N	\N
