attr.benefits	fr_FR		0	1380705824
attr.benefitsbackbacks	de_AT		0	1380704619
attr.benefitsbackbacks	en_GB	Benefits Backpacks	0	1380704619
attr.benefitsbackbacks	fr_FR		0	1380704619
attr.benefitsmats	de_AT		0	1380706184
attr.benefitsmats	en_GB	Benefits Mats	0	1380706184
attr.benefitsmats	fr_FR		0	1380706184
attr.benefitsshoes	de_AT		0	1380706186
attr.benefitsshoes	en_GB	Benefits Shoes	0	1380706186
attr.benefitsshoes	fr_FR		0	1380706186
attr.benefitssleepingbags	de_AT		0	1380708098
attr.benefitssleepingbags	en_GB	Benefits Sleppingbags	0	1380708098
attr.benefitssleepingbags	fr_FR		0	1380708098
attr.benefitstents	de_AT		0	1380706188
attr.benefitstents	en_GB	Benefits Tents	0	1380706188
attr.benefitstents	fr_FR		0	1380706188
attr.comfort temp	de_AT		0	1380709048
attr.comfort temp	en_GB	Comfort Temp	0	1380709048
attr.comfort temp	fr_FR		0	1380709048
attr.construction	de_AT		0	1380709440
attr.construction	en_GB	Construction	0	1380709440
attr.construction	fr_FR		0	1380709440
attr.expand	de_AT		0	1380708667
attr.expand	en_GB	Expand	0	1380708667
attr.expand	fr_FR		0	1380708667
attr.extreme temp	de_AT		0	1380709053
attr.extreme temp	en_GB	Extreme Temp	0	1380709053
attr.extreme temp	fr_FR		0	1380709053
attr.features	de_AT		0	1380704621
attr.features	en_GB	Features	0	1380704621
attr.features	fr_FR		0	1380704621
attr.filling	de_AT		0	1380709057
attr.filling	en_GB	Filling	0	1380709057
attr.filling	fr_FR		0	1380709057
attr.fittings	de_AT		0	1380704622
attr.fittings	en_GB	Fittings	0	1380704622
attr.fittings	fr_FR		0	1380704622
attr.floormaterial	de_AT		0	1380709447
attr.floormaterial	en_GB	Floor Material	0	1380709447
attr.floormaterial	fr_FR		0	1380709447
attr.foot type	de_AT		0	1380708670
attr.foot type	en_GB	Foot Type	0	1380708670
attr.foot type	fr_FR		0	1380708670
attr.fully bonded cfc-free?	de_AT		0	1380708234
attr.fully bonded cfc-free?	en_GB	Fully Bonded CRC-free?	0	1380708234
attr.fully bonded cfc-free?	fr_FR		0	1380708234
attr.gait types	de_AT		0	1380708673
attr.gait types	en_GB	Gait Types	0	1380708673
attr.gait types	fr_FR		0	1380708673
attr.got 3part wave shape?	de_AT		0	1380708242
attr.got 3part wave shape?	en_GB	Got 3Part Wave Shape?	0	1380708242
attr.got 3part wave shape?	fr_FR		0	1380708242
attr.groundsheet 1	de_AT		0	1380709355
attr.groundsheet 1	en_GB	Groundsheet 1	0	1380709355
attr.groundsheet 1	fr_FR		0	1380709355
attr.groundsheet 2	de_AT		0	1380709360
attr.groundsheet 2	en_GB	Groundsheet 2	0	1380709360
attr.groundsheet 2	fr_FR		0	1380709360
attr.hasflashingmode	de_AT		0	1380708107
attr.hasflashingmode	en_GB	Has Flashing Mode	0	1380708107
attr.hasflashingmode	fr_FR		0	1380708107
attr.headlamps	de_AT		0	1380706192
attr.headlamps	en_GB	Headlamps	0	1380706192
attr.headlamps	fr_FR		0	1380706192
attr.height	de_AT		0	1380708244
attr.height	en_GB	Height	0	1380708244
attr.height	fr_FR		0	1380708244
attr.insidematerial	de_AT		0	1380709454
attr.insidematerial	en_GB	Inside Material	0	1380709454
attr.insidematerial	fr_FR		0	1380709454
attr.is main seam taped?	de_AT		0	1380709459
attr.is main seam taped?	en_GB	Is Main Seam Taped?	0	1380709459
attr.is main seam taped?	fr_FR		0	1380709459
attr.iscsapproved	de_AT		0	1380708112
attr.iscsapproved	en_GB	Is CS Approved	0	1380708112
attr.iscsapproved	fr_FR		0	1380708112
attr.ledboost	de_AT		0	1380708115
attr.ledboost	en_GB	LED Boost	0	1380708115
attr.ledboost	fr_FR		0	1380708115
attr.ledtypes	de_AT		0	1380708117
attr.ledtypes	en_GB	LED Types	0	1380708117
attr.ledtypes	fr_FR		0	1380708117
attr.length	de_AT		0	1380708246
attr.length	en_GB	Length	0	1380708246
attr.length	fr_FR		0	1380708246
attr.lightdistance	de_AT		0	1380708120
attr.lightdistance	en_GB	Light Distance	0	1380708120
attr.lightdistance	fr_FR		0	1380708120
attr.lightduration	de_AT		0	1380708203
attr.lightduration	en_GB	Light Duration	0	1380708203
attr.lightduration	fr_FR		0	1380708203
attr.limit temp	de_AT		0	1380709064
attr.limit temp	en_GB	Limit Temp	0	1380709064
attr.limit temp	fr_FR		0	1380709064
attr.lining fabric	de_AT		0	1380709069
attr.lining fabric	en_GB	Linig Fabric	0	1380709069
attr.lining fabric	fr_FR		0	1380709069
attr.load	de_AT		0	1380708677
attr.load	en_GB	Load	0	1380708677
attr.load	fr_FR		0	1380708677
attr.lumen	de_AT		0	1380704624
attr.lumen	en_GB	Lumen	0	1380704624
attr.lumen	fr_FR		0	1380704624
attr.material	de_AT		0	1380708680
attr.material	en_GB	Material	0	1380708680
attr.material	fr_FR		0	1380708680
attr.material bottom	de_AT		0	1380708206
attr.material bottom	en_GB	Material Bottom	0	1380708206
attr.material bottom	fr_FR		0	1380708206
attr.material top	de_AT		0	1380708208
attr.material top	en_GB	Material Top	0	1380708208
attr.material top	fr_FR		0	1380708208
attr.matsspecs	de_AT		0	1380708212
attr.matsspecs	en_GB	Mat Specifications	0	1380708212
attr.matsspecs	fr_FR		0	1380708212
attr.max body size	de_AT		0	1380709073
attr.max body size	en_GB	Max Body Size	0	1380709073
attr.max body size	fr_FR		0	1380709073
attr.outdoor	de_AT		0	1380708459
attr.outdoor	en_GB	Outdoor	0	1380708459
attr.outdoor	fr_FR		0	1380708459
attr.outsidematerial	de_AT		0	1380709466
attr.outsidematerial	en_GB	Outside Material	0	1380709466
attr.outsidematerial	fr_FR		0	1380709466
attr.packing size	de_AT		0	1380709075
attr.packing size	en_GB	Packing Size	0	1380709075
attr.packing size	fr_FR		0	1380709075
attr.product is fifa approved?	de_AT		0	1380704643
attr.product is fifa approved?	en_GB	Product is FIFA approved?	0	1380704643
attr.product is fifa approved?	fr_FR		0	1380704643
attr.product is fifa inspected?	de_AT		0	1380704648
attr.product is fifa inspected?	en_GB	Product is FIFA inspected?	0	1380704648
attr.product is fifa inspected?	fr_FR		0	1380704648
attr.product is ihf appoved?	de_AT		0	1380705838
attr.product is ihf appoved?	en_GB	Product is IHF approved?	0	1380705838
attr.product is ihf appoved?	fr_FR		0	1380705838
attr.product is ims approved?	de_AT		0	1380704652
attr.product is ims approved?	en_GB	Product is IMS approved?	0	1380704652
attr.product is ims approved?	fr_FR		0	1380704652
attr.protection (layers)	de_AT		0	1380709084
attr.protection (layers)	en_GB	Protection (Layers)	0	1380709084
attr.protection (layers)	fr_FR		0	1380709084
attr.redled	de_AT		0	1380708127
attr.redled	en_GB	Red LED	0	1380708127
attr.redled	fr_FR		0	1380708127
attr.rucksackspecs	de_AT		0	1380708685
attr.rucksackspecs	en_GB	Rucksack Specifications	0	1380708685
attr.rucksackspecs	fr_FR		0	1380708685
attr.shell fabric	de_AT		0	1380709091
attr.shell fabric	en_GB	Shell Fabric	0	1380709091
attr.shell fabric	fr_FR		0	1380709091
attr.shoe	de_AT		0	1380708686
attr.shoe	en_GB	Shoe	0	1380708686
attr.shoe	fr_FR		0	1380708686
attr.shoe details	de_AT		0	1380704656
attr.shoe details	en_GB	Shoe Details	0	1380704656
attr.shoe details	fr_FR		0	1380704656
attr.shoedetails	de_AT		0	1380704660
attr.shoedetails	en_GB	Shoe Details	0	1380704660
attr.shoedetails	fr_FR		0	1380704660
attr.sleepingbagspecs	de_AT		0	1380709099
attr.sleepingbagspecs	en_GB	Sleepingbag Specifications	0	1380709099
attr.sleepingbagspecs	fr_FR		0	1380709099
attr.snowsport	de_AT		0	1380709103
attr.snowsport	en_GB	Snowsport	0	1380709103
attr.snowsport	fr_FR		0	1380709103
attr.structure	de_AT		0	1380708215
attr.structure	en_GB	Structure	0	1380708215
attr.structure	fr_FR		0	1380708215
attr.tenpegs	de_AT		0	1380709473
attr.tenpegs	en_GB	Ten Pegs	0	1380709473
attr.tenpegs	fr_FR		0	1380709473
attr.tentgroundsheet	de_AT		0	1380709343
attr.tentgroundsheet	en_GB	Tent Groundsheet	0	1380709343
attr.tentgroundsheet	fr_FR		0	1380709343
attr.tentspecs	de_AT		0	1380709476
attr.tentspecs	en_GB	Tent Specifications	0	1380709476
attr.tentspecs	fr_FR		0	1380709476
attr.volume	de_AT		0	1380708691
attr.volume	en_GB	Volume	0	1380708691
attr.volume	fr_FR		0	1380708691
attr.waterproofground	de_AT		0	1380709484
attr.waterproofground	en_GB	Waterproof Ground	0	1380709484
attr.waterproofground	fr_FR		0	1380709484
attr.waterproofrain	de_AT		0	1380709488
attr.waterproofrain	en_GB	Waterproof Rain	0	1380709488
attr.waterproofrain	fr_FR		0	1380709488
attr.waterresistant	de_AT		0	1380708131
attr.waterresistant	en_GB	Water Resistant	0	1380708131
attr.waterresistant	fr_FR		0	1380708131
attr.weight	de_AT		0	1380708217
attr.weight	en_GB	Weight	0	1380708217
attr.weight	fr_FR		0	1380708217
attr.weightwithbatteries	de_AT		0	1380708136
attr.weightwithbatteries	en_GB	Weight with Batteries	0	1380708136
attr.weightwithbatteries	fr_FR		0	1380708136
attr.width	de_AT		0	1380708219
attr.width	en_GB	Width	0	1380708219
attr.width	fr_FR		0	1380708219
attr.zips	de_AT		0	1380704662
attr.zips	en_GB	Zips	0	1380704662
attr.zips	fr_FR		0	1380704662
cart.checkoutnow	de_AT	Jetzt Bestellen	0	1371628264
cart.checkoutnow	en_GB	Checkout now	0	1371628264
cart.checkoutnow	fr_FR		0	1371628264
cart.comment.add	de_AT	Kommentar hinzufügen	0	1371820529
cart.comment.add	en_GB	Add comment	0	1371820529
cart.comment.add	fr_FR		0	1371820529
cart.empty	de_AT		0	1380704674
cart.empty	en_GB	Cart is currently empty	0	1380704674
cart.empty	fr_FR		0	1380704674
cart.gifts	de_AT	Gratis Artikel	0	1371628255
cart.gifts	en_GB	Gifts	0	1371628255
cart.gifts	fr_FR		0	1371628255
cart.grandprice	de_AT		0	1380704678
cart.grandprice	en_GB	Total Price	0	1380704678
cart.grandprice	fr_FR		0	1380704678
cart.grandtotal	de_AT	Gesamtbetrag	0	1371628244
cart.grandtotal	en_GB	Grandtotal	0	1371628244
cart.grandtotal	fr_FR		0	1371628244
cart.items	de_AT	Artikel	0	1371628147
cart.items	en_GB	Article	0	1371628147
cart.items	fr_FR		0	1371628147
cart.msg-error-token-missing	de_AT	Bitte stellen Sie zuerst einen Gurscheincode bereit.	1432397327	1432720731
cart.msg-error-token-missing	en_GB	Please spcifiy a token.	1432397327	1432720731
cart.msg-error-token-missing	fr_FR		1432397327	1432720731
cart.msg-error.1	de_AT	Gutscheincode bereits reserviert.	1432720749	1432720773
cart.msg-error.1	en_GB	Token already reserved.	1432720749	1432720773
cart.msg-error.1	fr_FR		1432720749	1432720773
cart.msg-error.2	de_AT	Reservierung des Tokens nicht möglich.	1432720780	1432720798
cart.msg-error.2	en_GB	Token reservation not possible	1432720780	1432720798
cart.msg-error.2	fr_FR		1432720780	1432720798
cart.msg-error.3	de_AT	Der Gutscheincode ist kein gültiger Wert.	1432718158	1432720836
cart.msg-error.3	en_GB	The code is no valid voucher token.	1432718158	1432720836
cart.msg-error.3	fr_FR		1432718158	1432720836
cart.productname	de_AT	Artikel	0	1371628231
cart.productname	en_GB	Productname	0	1371628231
cart.productname	fr_FR		0	1371628231
cart.quantity	de_AT	Stück	0	1371628222
cart.quantity	en_GB	Quantity	0	1371628222
cart.quantity	fr_FR		0	1371628222
cart.subtotal	de_AT	Zwischensumme	0	1371628196
cart.subtotal	en_GB	Subtotal	0	1371628196
cart.subtotal	fr_FR		0	1371628196
cart.summary	de_AT	Bestellungsübersicht	0	1371628121
cart.summary	en_GB	Cart summary	0	1371628121
cart.summary	fr_FR		0	1371628121
cart.taxes	de_AT		1482521151	1483358516
cart.taxes	en_GB	Included Taxes	1482521151	1483358516
cart.taxes	fr_FR		1482521151	1483358516
cart.totalprice	de_AT	Gesamtbetrag	0	1371628213
cart.totalprice	en_GB	Total	0	1371628213
cart.totalprice	fr_FR		0	1371628213
cart.ttl	de_AT	Warenkorb	0	1371628392
cart.ttl	en_GB	Cart	0	1371628392
cart.ttl	fr_FR		0	1371628392
cart.unitprice	de_AT	Preis	0	1371628788
cart.unitprice	en_GB	Price	0	1371628788
cart.unitprice	fr_FR		0	1371628788
cart.update	de_AT		0	1380802484
cart.update	en_GB	Update Cart	0	1380802484
cart.update	fr_FR		0	1380802484
cart.voucher-tokens-add-button	de_AT		1432287494	1432396030
cart.voucher-tokens-add-button	en_GB	Apply Voucher	1432287494	1432396030
cart.voucher-tokens-add-button	fr_FR		1432287494	1432396030
cart.voucher-tokens-headline	de_AT		1432287494	1432396035
cart.voucher-tokens-headline	en_GB	Your Vouchers	1432287494	1432396035
cart.voucher-tokens-headline	fr_FR		1432287494	1432396035
cart_modification_shipping	de_AT	Versandkosten	0	1371628863
cart_modification_shipping	en_GB	Shipping costs	0	1371628863
cart_modification_shipping	fr_FR		0	1371628863
checkout.address	de_AT		0	1371633623
checkout.address	en_GB	Address	0	1371633623
checkout.address	fr_FR		0	1371633623
checkout.cart.productno	de_AT		0	1380723813
checkout.cart.productno	en_GB	Productnumber	0	1380723813
checkout.cart.productno	fr_FR		0	1380723813
checkout.city	creationDa	1460552	1460552442	1460552581
checkout.city	de_AT		1460552442	1460552581
checkout.city	en_GB	City	1460552442	1460552581
checkout.city	fr_FR		1460552442	1460552581
checkout.city	modificati	1460552	1460552442	1460552581
checkout.company	de_AT		0	1371633628
checkout.company	en_GB	Company	0	1371633628
checkout.company	fr_FR		0	1371633628
checkout.completed.ordernumber	de_AT		0	1371633639
checkout.completed.ordernumber	en_GB	Ordernumber	0	1371633639
checkout.completed.ordernumber	fr_FR		0	1371633639
checkout.completed.ttl	de_AT		0	1380709618
checkout.completed.ttl	en_GB	Order Completed	0	1380709618
checkout.completed.ttl	fr_FR		0	1380709618
checkout.completed.txt	de_AT		0	1381219761
checkout.completed.txt	en_GB	Thank you for your Order. <br/> Please keep in mind that this is a demo shop and no actual order was made.	0	1381219761
checkout.completed.txt	fr_FR		0	1381219761
checkout.confirm-order	creationDa	1460552	1460552447	1460552504
checkout.confirm-order	de_AT		1460552447	1460552504
checkout.confirm-order	en_GB	Confirm Order	1460552447	1460552504
checkout.confirm-order	fr_FR		1460552447	1460552504
checkout.confirm-order	modificati	1460552	1460552447	1460552504
checkout.confirm.agbs	de_AT		0	1380615642
checkout.confirm.agbs	en_GB	I confirm the %s and want to place my order.	0	1380615642
checkout.confirm.agbs	fr_FR		0	1380615642
checkout.confirm.order	de_AT		0	1371633650
checkout.confirm.order	en_GB	Confirm order	0	1371633650
checkout.confirm.order	fr_FR		0	1371633650
checkout.confirm.ttl	de_AT		0	1380709558
checkout.confirm.ttl	en_GB	Confirm Order	0	1380709558
checkout.confirm.ttl	fr_FR		0	1380709558
checkout.country	de_AT		0	1371633656
checkout.country	en_GB	Country	0	1371633656
checkout.country	fr_FR		0	1371633656
checkout.delivery-address	de_AT		0	1380723822
checkout.delivery-address	en_GB	Delivery address	0	1380723822
checkout.delivery-address	fr_FR		0	1380723822
checkout.deliveryaddress	de_AT		0	1371633667
checkout.deliveryaddress	en_GB	Delivery address	0	1371633667
checkout.deliveryaddress	fr_FR		0	1371633667
checkout.email	de_AT		0	1380722868
checkout.email	en_GB	E-Mail	0	1380722868
checkout.email	fr_FR		0	1380722868
checkout.error.confirm.Requested data created_timestamp not available	de_AT		1508424051	1508424051
checkout.error.confirm.Requested data created_timestamp not available	en_GB		1508424051	1508424051
checkout.error.confirm.Requested data created_timestamp not available	fr_FR		1508424051	1508424051
checkout.error.confirm.cancel	de_AT		0	1381219604
checkout.error.confirm.cancel	en_GB	Payment process was canceled. 	0	1381219604
checkout.error.confirm.cancel	fr_FR		0	1381219604
checkout.error.confirm.email	de_AT		1477906502	1477910361
checkout.error.confirm.email	en_GB	Please specify an E-Mail-Address	1477906502	1477910361
checkout.error.confirm.email	fr_FR		1477906502	1477910361
checkout.error.confirm.failure	creationDa	1460553	1460552553	1460552587
checkout.error.confirm.failure	de_AT		1460552553	1460552587
checkout.error.confirm.failure	en_GB	Failure during payment	1460552553	1460552587
checkout.error.confirm.failure	fr_FR		1460552553	1460552587
checkout.error.confirm.failure	modificati	1460553	1460552553	1460552587
checkout.error.confirm.order fingerprint changed since start payment. Old internal status = payment_1417386630-2~12336 -> current internal status id = 	de_AT		1507884599	1507884599
checkout.error.confirm.order fingerprint changed since start payment. Old internal status = payment_1417386630-2~12336 -> current internal status id = 	en_GB		1507884599	1507884599
checkout.error.confirm.order fingerprint changed since start payment. Old internal status = payment_1417386630-2~12336 -> current internal status id = 	fr_FR		1507884599	1507884599
checkout.error.confirm.order fingerprint changed since start payment. Old internal status = payment_2634286995-2~12409 -> current internal status id = 	de_AT		1508424335	1508424335
checkout.error.confirm.order fingerprint changed since start payment. Old internal status = payment_2634286995-2~12409 -> current internal status id = 	en_GB		1508424335	1508424335
checkout.error.confirm.order fingerprint changed since start payment. Old internal status = payment_2634286995-2~12409 -> current internal status id = 	fr_FR		1508424335	1508424335
checkout.error.confirm.order fingerprint changed since start payment. Old internal status = payment_2634286995-4~12409 -> current internal status id = 	de_AT		1508424456	1508424456
checkout.error.confirm.order fingerprint changed since start payment. Old internal status = payment_2634286995-4~12409 -> current internal status id = 	en_GB		1508424456	1508424456
checkout.error.confirm.order fingerprint changed since start payment. Old internal status = payment_2634286995-4~12409 -> current internal status id = 	fr_FR		1508424456	1508424456
checkout.error.confirm.order fingerprint changed since start payment. Old internal status = payment_3099036496-2~12403 -> current internal status id = 	de_AT		1508424069	1508424069
checkout.error.confirm.order fingerprint changed since start payment. Old internal status = payment_3099036496-2~12403 -> current internal status id = 	en_GB		1508424069	1508424069
checkout.error.confirm.order fingerprint changed since start payment. Old internal status = payment_3099036496-2~12403 -> current internal status id = 	fr_FR		1508424069	1508424069
checkout.error.confirm.terms	de_AT		0	1371636896
checkout.error.confirm.terms	en_GB	Please confirm the terms	0	1371636896
checkout.error.confirm.terms	fr_FR		0	1371636896
checkout.error.delivery.address	de_AT		0	1371635177
checkout.error.delivery.address	en_GB	Address is wrong	0	1371635177
checkout.error.delivery.address	fr_FR		0	1371635177
checkout.error.delivery.city	de_AT		0	1371635179
checkout.error.delivery.city	en_GB	City is wrong	0	1371635179
checkout.error.delivery.city	fr_FR		0	1371635179
checkout.error.delivery.company	de_AT		0	1371635180
checkout.error.delivery.company	en_GB	Company is wrong	0	1371635180
checkout.error.delivery.company	fr_FR		0	1371635180
checkout.error.delivery.country	de_AT		0	1371635181
checkout.error.delivery.country	en_GB	Country is wrong	0	1371635181
checkout.error.delivery.country	fr_FR		0	1371635181
checkout.error.delivery.email	de_AT		0	1380723787
checkout.error.delivery.email	en_GB	Please specify an E-Mail-Address	0	1380723787
checkout.error.delivery.email	fr_FR		0	1380723787
checkout.error.delivery.firstname	de_AT		0	1371635182
checkout.error.delivery.firstname	en_GB	Firstname is wrong	0	1371635182
checkout.error.delivery.firstname	fr_FR		0	1371635182
checkout.error.delivery.lastname	de_AT		0	1371635182
checkout.error.delivery.lastname	en_GB	Lastname is wrong	0	1371635182
checkout.error.delivery.lastname	fr_FR		0	1371635182
checkout.error.delivery.zip	de_AT		0	1371635184
checkout.error.delivery.zip	en_GB	Zip is wrong	0	1371635184
checkout.error.delivery.zip	fr_FR		0	1371635184
checkout.firstname	de_AT		0	1371633732
checkout.firstname	en_GB	Firstname	0	1371633732
checkout.firstname	fr_FR		0	1371633732
checkout.lastname	de_AT		0	1371633738
checkout.lastname	en_GB	Lastname	0	1371633738
checkout.lastname	fr_FR		0	1371633738
checkout.next	de_AT		0	1371634966
checkout.next	en_GB	next	0	1371634966
checkout.next	fr_FR		0	1371634966
checkout.order-comment	de_AT		0	1380723836
checkout.order-comment	en_GB	Order Comment	0	1380723836
checkout.order-comment	fr_FR		0	1380723836
checkout.order-information	de_AT		0	1380723842
checkout.order-information	en_GB	Order Information	0	1380723842
checkout.order-information	fr_FR		0	1380723842
checkout.other_address	de_AT		0	1371633746
checkout.other_address	en_GB	Other address	0	1371633746
checkout.other_address	fr_FR		0	1371633746
checkout.payment	creationDa	1460553	1460552534	1460552543
checkout.payment	de_AT		1460552534	1460552543
checkout.payment	en_GB	Payment	1460552534	1460552543
checkout.payment	fr_FR		1460552534	1460552543
checkout.payment	modificati	1460553	1460552534	1460552543
checkout.payment.masterpass.txt	de_AT		1477911398	1477915445
checkout.payment.masterpass.txt	en_GB	Masterpass Payment will start automatically. 	1477911398	1477915445
checkout.payment.masterpass.txt	fr_FR		1477911398	1477915445
checkout.payment.paynow	de_AT	jetzt bezahlen	0	1381219683
checkout.payment.paynow	en_GB	Start Payment now	0	1381219683
checkout.payment.paynow	fr_FR		0	1381219683
checkout.payment.ttl	de_AT		0	1380709582
checkout.payment.ttl	en_GB	Payment	0	1380709582
checkout.payment.ttl	fr_FR		0	1380709582
checkout.payment.txt	de_AT		0	1381219690
checkout.payment.txt	en_GB	In this demo, the wirecard text payment is integrated. <br/> Use e.g. the option <strong>'SOFORT Banking (PIN/TAN)'</strong> to simulate a payment. You also can use the wirecard test credit cards.	0	1381219690
checkout.payment.txt	fr_FR		0	1381219690
checkout.prepayment-accept-terms	de_AT	Zahlungsbedingungen akzeptieren.	1470649968	1470817398
checkout.prepayment-accept-terms	en_GB	Accept terms and conditions	1470649968	1470817398
checkout.prepayment-accept-terms	fr_FR		1470649968	1470817398
checkout.shipping_adress	de_AT		0	1371633750
checkout.shipping_adress	en_GB	Shipping address	0	1371633750
checkout.shipping_adress	fr_FR		0	1371633750
checkout.steps.cart	de_AT		0	1371633752
checkout.steps.cart	en_GB	Cart	0	1371633752
checkout.steps.cart	fr_FR		0	1371633752
checkout.steps.completed	de_AT		0	1371633754
checkout.steps.completed	en_GB	Completed	0	1371633754
checkout.steps.completed	fr_FR		0	1371633754
checkout.steps.confirm	de_AT		0	1371633757
checkout.steps.confirm	en_GB	Confirm	0	1371633757
checkout.steps.confirm	fr_FR		0	1371633757
checkout.steps.delivery	creationDa	1460552	1460552442	1460552470
checkout.steps.delivery	de_AT		1460552442	1460552470
checkout.steps.delivery	en_GB	Delivery	1460552442	1460552470
checkout.steps.delivery	fr_FR		1460552442	1460552470
checkout.steps.delivery	modificati	1460552	1460552442	1460552470
checkout.steps.overview	de_AT		0	1371633760
checkout.steps.overview	en_GB	Overview	0	1371633760
checkout.steps.overview	fr_FR		0	1371633760
checkout.steps.payment	de_AT		0	1375365910
checkout.steps.payment	en_GB	Payment	0	1375365910
checkout.steps.payment	fr_FR		0	1375365910
checkout.street	de_AT		1507802650	1507837889
checkout.street	en_GB	Street	1507802650	1507837889
checkout.street	fr_FR		1507802650	1507837889
checkout.submit-address	creationDa	1460552	1460552442	1460552458
checkout.submit-address	de_AT		1460552442	1460552458
checkout.submit-address	en_GB	Submit Address	1460552442	1460552458
checkout.submit-address	fr_FR		1460552442	1460552458
checkout.submit-address	modificati	1460552	1460552442	1460552458
checkout.your-ordernumber	de_AT		0	1380723849
checkout.your-ordernumber	en_GB	Your Ordernumber	0	1380723849
checkout.your-ordernumber	fr_FR		0	1380723849
checkout.zip	creationDa	1460552	1460552442	1460552600
checkout.zip	de_AT		1460552442	1460552600
checkout.zip	en_GB	Zip	1460552442	1460552600
checkout.zip	fr_FR		1460552442	1460552600
checkout.zip	modificati	1460552	1460552442	1460552600
checkout.zip_city	de_AT		0	1371633774
checkout.zip_city	en_GB	Zip / City	0	1371633774
checkout.zip_city	fr_FR		0	1371633774
email.cart	de_AT		0	1380723790
email.cart	en_GB	Cart	0	1380723790
email.cart	fr_FR		0	1380723790
email.contact-data	de_AT		0	1380723795
email.contact-data	en_GB	Contact Data	0	1380723795
email.contact-data	fr_FR		0	1380723795
general.account	de_AT		1507712961	1507713159
general.account	en_GB	Account	1507712961	1507713159
general.account	fr_FR		1507712961	1507713159
general.checkout	creationDa	1460553	1460552802	1460552814
general.checkout	de_AT		1460552802	1460552814
general.checkout	en_GB	Checkout	1460552802	1460552814
general.checkout	fr_FR		1460552802	1460552814
general.checkout	modificati	1460553	1460552802	1460552814
general.continue-shopping	creationDa	1460552	1460552422	1460552434
general.continue-shopping	de_AT		1460552422	1460552434
general.continue-shopping	en_GB	Continue Shopping	1460552422	1460552434
general.continue-shopping	fr_FR		1460552422	1460552434
general.continue-shopping	modificati	1460552	1460552422	1460552434
