7677	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
7679	specificAttributes	\N
7682	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
7685	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
7687	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
7689	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
7691	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
7693	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,details.comfort-cushion-system,
7696	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
7699	specificAttributes	,details.rubber-toe-protection,details.heel-protector-a,details.comfort-cushion-system,details.molded-eva-midsole,
7704	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
7706	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
7708	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
7713	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
7723	specificAttributes	,details.molded-eva-midsole,
7724	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,
7734	specificAttributes	,details.molded-eva-midsole,
7735	specificAttributes	,details.molded-eva-midsole,
7740	specificAttributes	,details.molded-eva-midsole,
7744	specificAttributes	,details.molded-eva-midsole,
7745	specificAttributes	,details.molded-eva-midsole,
7746	specificAttributes	,details.molded-eva-midsole,
7750	specificAttributes	,details.molded-eva-midsole,
7753	specificAttributes	,details.molded-eva-midsole,
7754	specificAttributes	,details.molded-eva-midsole,
7758	specificAttributes	,details.molded-eva-midsole,
7760	specificAttributes	,details.molded-eva-midsole,
7761	specificAttributes	,details.molded-eva-midsole,
7762	specificAttributes	,details.molded-eva-midsole,
8980	specificAttributes	,details.multigrip-sole,
9216	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
9296	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
9297	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
9298	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
9301	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
9311	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,details.comfort-cushion-system,
9312	specificAttributes	\N
9313	specificAttributes	\N
9316	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
9317	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
9319	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
9321	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
9324	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
9325	specificAttributes	,details.rubber-toe-protection,details.heel-protector-a,details.comfort-cushion-system,details.molded-eva-midsole,
9326	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
9455	specificAttributes	,details.multigrip-sole,
9461	specificAttributes	,details.multigrip-sole,
9466	specificAttributes	,details.multigrip-sole,
9469	specificAttributes	,details.multigrip-sole,
10257	specificAttributes	\N
10258	specificAttributes	\N
10259	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10260	specificAttributes	\N
10261	specificAttributes	\N
10262	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10263	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10264	specificAttributes	,details.rubber-toe-protection,details.heel-protector-a,details.comfort-cushion-system,details.molded-eva-midsole,
10265	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10266	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,details.comfort-cushion-system,
10268	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10269	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10270	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10271	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10272	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10273	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10274	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10275	specificAttributes	,details.rubber-toe-protection,details.heel-protector-a,details.comfort-cushion-system,details.molded-eva-midsole,
10276	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10277	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,details.comfort-cushion-system,
10278	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10280	specificAttributes	\N
10281	specificAttributes	,details.rubber-toe-protection,details.heel-protector-a,details.comfort-cushion-system,details.molded-eva-midsole,
10282	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10283	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10284	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10285	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10287	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10288	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,details.comfort-cushion-system,
10289	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10290	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10291	specificAttributes	\N
10292	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,details.comfort-cushion-system,
10294	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10295	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10296	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10297	specificAttributes	\N
10299	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10300	specificAttributes	\N
10301	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10302	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10303	specificAttributes	\N
10304	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10305	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,details.comfort-cushion-system,
10307	specificAttributes	\N
10308	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10309	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10310	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,details.comfort-cushion-system,
10311	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10312	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10313	specificAttributes	\N
10314	specificAttributes	\N
10315	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10316	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10317	specificAttributes	\N
10318	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10319	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10320	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10321	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10322	specificAttributes	,details.rubber-toe-protection,details.heel-protector-a,details.comfort-cushion-system,details.molded-eva-midsole,
10323	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10324	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10325	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10326	specificAttributes	,details.rubber-toe-protection,details.heel-protector-a,details.comfort-cushion-system,details.molded-eva-midsole,
10327	specificAttributes	\N
10328	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10329	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10330	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10331	specificAttributes	,details.rubber-toe-protection,details.heel-protector-a,details.comfort-cushion-system,details.molded-eva-midsole,
10332	specificAttributes	\N
10333	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10334	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10335	specificAttributes	,details.rubber-toe-protection,details.heel-protector-a,details.comfort-cushion-system,details.molded-eva-midsole,
10336	specificAttributes	\N
10337	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10338	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10339	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10342	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10343	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10345	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10347	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10348	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10349	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10350	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10351	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10353	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10355	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10356	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10357	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10359	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10360	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10361	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10362	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10363	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10364	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10367	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10368	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10369	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10371	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10372	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10373	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10374	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10375	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10377	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10417	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,
10586	specificAttributes	,details.rubber-toe-protection,details.heel-protector-a,
10613	specificAttributes	\N
10908	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10909	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10910	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10911	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10912	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,details.comfort-cushion-system,
10913	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10914	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10915	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10916	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,details.comfort-cushion-system,
10917	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10918	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10919	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,details.comfort-cushion-system,
10920	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10921	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10922	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10923	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,details.comfort-cushion-system,
10924	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10925	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,details.comfort-cushion-system,
10926	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10927	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,details.comfort-cushion-system,
10928	specificAttributes	,details.heel-protector-a,details.rubber-toe-protection,
10929	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,details.comfort-cushion-system,
10930	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,details.comfort-cushion-system,
10931	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10932	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,
10933	specificAttributes	,details.molded-eva-midsole,details.heel-protector-a,details.rubber-toe-protection,details.comfort-cushion-system,
10934	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10935	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,
10936	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,
10937	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,
10938	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10939	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,
10940	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,
10941	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,
10942	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10943	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,
10944	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,
10945	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10946	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,
10947	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,
10948	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,
10949	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10950	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,
10951	specificAttributes	,details.molded-eva-midsole,details.rubber-toe-protection,
10952	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
10953	specificAttributes	,details.flex-zone,details.molded-eva-midsole,details.rubber-toe-protection,
11036	specificAttributes	,details.multigrip-sole,details.stabilizer,details.heel-protector-b,
